Date,Vụ nuôi,module_name,ao,Loại ao,Công nghệ nuôi,area,Giống tôm,Tuổi tôm,Time,Mực nước,Thay nước (cm),Nhiệt độ,pH,Độ mặn,TDS,Độ đục,DO,Độ màu,Độ trong,Độ kiềm,Độ cứng,Amoni,Nitrat,Nitrit,Phosphate (PO43-),Silica,Season,Ngày thả
4/5/2022,Vụ 1-2022,A1,D3N6,Rectangle,"two period, grow, exchange water",,Vietuc,30.0,14.0,59.0,0.0,31.32787514,8.08911705,29.89923286,29.46969795,69.55250549,5.403966904,458.0,19.0,158.0,5000.0,3.4,0.0,0.0,3.2,2.2,Rainy,21.0
4/5/2022,Vụ 1-2022,A1,D3N6,Rectangle,"two period, grow, exchange water",,Vietuc,30.0,17.0,60.0,0.0,31.187946,8.094253,29.892494,29.507194,69.267578,5.394265,493.0,19.0,162.0,5000.0,3.76,0.0,0.0,2.7,2.6,Rainy,21.0
4/5/2022,Vụ 1-2022,A1,D5N9,Rectangle,"two period, grow, exchange water",,Vietuc,32.0,8.0,65.0,20.0,29.93050003,7.968221664,29.69657898,29.30136108,51.46757889,6.298938751,478.0,21.0,140.0,5500.0,2.76,0.0,0.0,0.7,1.68,Rainy,21.0
4/5/2022,Vụ 1-2022,A1,D5N9,Rectangle,"two period, grow, exchange water",,Vietuc,32.0,11.5,65.0,0.0,30.438663,7.972685,29.712986,29.310595,51.553646,6.311263,534.0,20.0,147.0,5500.0,2.68,0.0,0.0,0.1,1.88,Rainy,21.0
4/5/2022,Vụ 1-2022,A1,D5N9,Rectangle,"two period, grow, exchange water",,Vietuc,32.0,14.0,60.0,0.0,31.45725632,8.136554718,29.81498146,29.39476395,50.15674973,5.649803162,466.0,19.0,143.0,6000.0,2.52,0.0,0.0,0.2,2.08,Rainy,21.0
4/5/2022,Vụ 1-2022,A1,D5N9,Rectangle,"two period, grow, exchange water",,Vietuc,32.0,17.0,59.0,0.0,31.197643,8.134927,29.807197,29.410896,50.231023,5.656816,473.0,19.0,143.0,5000.0,3.0,0.0,0.0,1.0,2.44,Rainy,21.0
3/5/2022,Vụ 1-2022,A1,D3N6,Rectangle,"two period, grow, exchange water",,Vietuc,29.0,8.0,66.0,15.0,29.02750015,7.968114853,29.43795204,29.08141136,28.43946838,6.517736435,410.0,22.0,187.0,6000.0,1.4,0.0,0.0,2.85,2.72,Rainy,20.0
3/5/2022,Vụ 1-2022,A1,D3N6,Rectangle,"two period, grow, exchange water",,Vietuc,29.0,11.5,65.0,0.0,30.018795,7.981254,29.517972,29.153646,28.657576,6.523656,586.0,21.0,190.0,5500.0,1.24,0.0,0.01,3.05,2.12,Rainy,20.0
3/5/2022,Vụ 1-2022,A1,D3N6,Rectangle,"two period, grow, exchange water",,Vietuc,29.0,14.0,60.0,0.0,31.94754219,8.271669388,29.78574944,29.36632538,41.15940094,6.839282036,470.0,22.0,192.0,5500.0,1.88,0.0,0.0,6.0,1.88,Rainy,20.0
3/5/2022,Vụ 1-2022,A1,D3N6,Rectangle,"two period, grow, exchange water",,Vietuc,29.0,17.0,59.0,0.0,31.452492,8.265478,29.786426,29.402683,41.216764,6.845249,526.0,20.0,190.0,5000.0,2.48,0.0,0.012,4.9,2.4,Rainy,20.0
3/5/2022,Vụ 1-2022,A1,D5N9,Rectangle,"two period, grow, exchange water",,Vietuc,31.0,8.0,54.0,0.0,28.42548561,8.114339828,29.13124657,28.81649971,27.73177528,6.701881886,526.0,20.0,177.0,4500.0,1.28,0.0,0.0,0.35,3.28,Rainy,20.0
3/5/2022,Vụ 1-2022,A1,D5N9,Rectangle,"two period, grow, exchange water",,Vietuc,31.0,11.5,54.0,0.0,30.024971,8.121867,29.156428,28.851764,27.941654,6.706418,447.0,20.0,173.0,4500.0,0.84,0.0,0.0,0.5,3.88,Rainy,20.0
3/5/2022,Vụ 1-2022,A1,D5N9,Rectangle,"two period, grow, exchange water",,Vietuc,31.0,14.0,55.0,10.0,32.29894638,8.374144554,29.69273758,29.28273964,62.13726807,6.689644814,483.0,22.0,174.0,5000.0,1.96,0.0,0.0,0.65,2.92,Rainy,20.0
3/5/2022,Vụ 1-2022,A1,D5N9,Rectangle,"two period, grow, exchange water",,Vietuc,31.0,17.0,54.0,0.0,31.425943,8.371556,29.684156,29.318946,62.264584,6.685631,586.0,18.0,181.0,5000.0,1.52,0.0,0.0,1.85,3.92,Rainy,20.0
2/5/2022,Vụ 1-2022,A1,D3N6,Rectangle,"two period, grow, exchange water",,Vietuc,28.0,8.0,68.0,25.0,28.2386,8.1256,29.853,29.82,38.253,6.5836,397.0,28.0,189.0,5500.0,2.12,0.0,0.0,2.9,2.92,Rainy,19.0
2/5/2022,Vụ 1-2022,A1,D3N6,Rectangle,"two period, grow, exchange water",,Vietuc,28.0,11.5,69.0,0.0,29.48653603,8.139918327,30.4761467,29.99146461,41.28671265,6.332434654,404.0,20.0,184.0,4500.0,1.68,0.0,0.0,3.1,2.44,Rainy,19.0
2/5/2022,Vụ 1-2022,A1,D3N6,Rectangle,"two period, grow, exchange water",,Vietuc,28.0,14.0,67.0,0.0,30.35250092,8.307073593,30.44426918,29.9557476,30.493536,6.9107728,427.0,20.0,187.0,4500.0,2.12,0.0,0.0,4.1,2.4,Rainy,19.0
2/5/2022,Vụ 1-2022,A1,D3N6,Rectangle,"two period, grow, exchange water",,Vietuc,28.0,17.0,65.0,0.0,32.29894638,8.0,29.69273758,29.28273964,62.13726807,6.689644814,472.0,20.0,184.0,5000.0,1.64,0.0,0.02,3.95,2.68,Rainy,19.0
2/5/2022,Vụ 1-2022,A1,D5N9,Rectangle,"two period, grow, exchange water",,Vietuc,30.0,8.0,60.0,0.0,28.186,8.1145,29.965,29.486,41.25,6.516,470.0,25.0,170.0,4500.0,1.48,0.0,0.0,1.55,2.92,Rainy,19.0
2/5/2022,Vụ 1-2022,A1,D5N9,Rectangle,"two period, grow, exchange water",,Vietuc,30.0,11.5,62.0,10.0,29.32320976,8.128949165,30.02392769,29.59531021,41.09481812,6.219762325,414.0,22.0,177.0,5000.0,1.6,0.0,0.0,0.1,2.48,Rainy,19.0
2/5/2022,Vụ 1-2022,A1,D5N9,Rectangle,"two period, grow, exchange water",,Vietuc,30.0,14.0,57.0,0.0,29.85785675,8.276695251,30.3383007,29.86687088,38.76283646,6.692465305,478.0,20.0,180.0,4500.0,1.88,0.0,0.0,0.65,2.32,Rainy,19.0
2/5/2022,Vụ 1-2022,A1,D5N9,Rectangle,"two period, grow, exchange water",,Vietuc,30.0,17.0,60.0,0.0,28.2386,7.9,29.43795204,29.08141136,28.43946838,6.517736435,552.0,19.0,173.0,4750.0,2.28,0.0,0.0,1.6,2.92,Rainy,19.0
1/5/2022,Vụ 1-2022,A1,D3N6,Rectangle,"two period, grow, exchange water",,Vietuc,27.0,8.0,70.0,20.0,28.24033356,8.12517643,29.74470329,29.36079025,36.64242554,6.593882561,250.0,29.0,164.0,4500.0,3.92,0.0,0.0,2.05,2.34,Rainy,18.0
1/5/2022,Vụ 1-2022,A1,D3N6,Rectangle,"two period, grow, exchange water",,Vietuc,27.0,11.5,70.0,0.0,28.563,8.134,29.742,29.363,36.25,6.593,301.0,31.0,167.0,5000.0,3.88,0.0,0.0,2.6,2.62,Rainy,18.0
1/5/2022,Vụ 1-2022,A1,D3N6,Rectangle,"two period, grow, exchange water",,Vietuc,27.0,14.0,71.0,0.0,30.89879608,8.514247894,30.31497383,29.83805084,31.09532356,7.104998112,370.0,22.0,170.0,5000.0,5.2,0.0,0.0,2.75,2.66,Rainy,18.0
1/5/2022,Vụ 1-2022,A1,D3N6,Rectangle,"two period, grow, exchange water",,Vietuc,27.0,17.0,70.0,0.0,28.186,7.9,29.742,29.363,36.25,6.593,361.0,21.0,169.0,5000.0,4.48,0.0,0.0,3.05,2.14,Rainy,18.0
1/5/2022,Vụ 1-2022,A1,D5N9,Rectangle,"two period, grow, exchange water",,Vietuc,29.0,8.0,62.0,15.0,28.19353676,8.119823456,29.89466095,29.49364281,40.34138107,6.508710384,265.0,27.0,170.0,5500.0,7.0,0.0,0.0,0.2,3.04,Rainy,18.0
1/5/2022,Vụ 1-2022,A1,D5N9,Rectangle,"two period, grow, exchange water",,Vietuc,29.0,11.5,63.0,0.0,28.539,8.124,29.913,29.512,38.98,6.514,270.0,30.0,179.0,5500.0,7.48,0.0,0.0,0.5,3.24,Rainy,18.0
1/5/2022,Vụ 1-2022,A1,D5N9,Rectangle,"two period, grow, exchange water",,Vietuc,29.0,14.0,61.0,0.0,31.19561005,8.452297211,30.15696144,29.69718742,41.3198967,7.067472458,210.0,24.0,170.0,5500.0,7.2,0.0,0.0,0.45,2.74,Rainy,18.0
1/5/2022,Vụ 1-2022,A1,D5N9,Rectangle,"two period, grow, exchange water",,Vietuc,29.0,17.0,65.0,0.0,30.89879608,7.9,29.156428,28.851764,27.941654,6.706418,301.0,23.0,180.0,5500.0,7.6,0.0,0.0,0.6,3.46,Rainy,18.0
30/4/2022,Vụ 1-2022,A1,D3N6,Rectangle,"two period, grow, exchange water",,Vietuc,26.0,8.0,71.0,0.0,27.74999237,8.098744392,30.05176163,29.63770485,23.23034859,6.61067009,177.0,36.0,156.0,5000.0,2.0,0.0,0.0,0.1,1.77,Dry,17.0
30/4/2022,Vụ 1-2022,A1,D3N6,Rectangle,"two period, grow, exchange water",,Vietuc,26.0,11.5,71.0,0.0,28.7682972,8.237131119,29.91608238,29.50599289,15.65324688,6.921406746,183.0,37.0,156.0,5000.0,2.12,0.0,0.0,0.3,1.82,Dry,17.0
30/4/2022,Vụ 1-2022,A1,D3N6,Rectangle,"two period, grow, exchange water",,Vietuc,26.0,14.0,70.0,0.0,28.186,7.9,30.4761467,29.99146461,41.28671265,6.332434654,187.0,36.0,150.0,5000.0,2.28,0.0,0.0,0.4,1.87,Dry,17.0
30/4/2022,Vụ 1-2022,A1,D3N6,Rectangle,"two period, grow, exchange water",,Vietuc,26.0,17.0,70.0,0.0,32.29894638,8.0,29.69273758,29.28273964,62.13726807,6.689644814,472.0,20.0,184.0,5000.0,1.64,0.0,0.02,3.95,2.68,Dry,17.0
30/4/2022,Vụ 1-2022,A1,D5N9,Rectangle,"two period, grow, exchange water",,Vietuc,28.0,8.0,65.0,0.0,27.57984161,8.188676834,29.72938538,29.35549545,34.44225311,6.709115028,156.0,32.0,159.0,5000.0,1.36,0.0,0.0,0.2,1.67,Dry,17.0
30/4/2022,Vụ 1-2022,A1,D5N9,Rectangle,"two period, grow, exchange water",,Vietuc,28.0,11.5,66.0,0.0,28.5729351,8.321360588,29.61116982,29.23913765,33.34209061,6.913304329,170.0,33.0,163.0,5500.0,1.48,0.0,0.0,0.4,1.73,Dry,17.0
30/4/2022,Vụ 1-2022,A1,D5N9,Rectangle,"two period, grow, exchange water",,Vietuc,28.0,14.0,67.0,0.0,28.7682972,7.9,29.853,29.82,38.253,6.5836,178.0,33.0,165.0,5000.0,1.68,0.0,0.0,0.3,1.68,Dry,17.0
30/4/2022,Vụ 1-2022,A1,D5N9,Rectangle,"two period, grow, exchange water",,Vietuc,28.0,17.0,68.0,0.0,28.2386,7.9,29.43795204,29.08141136,28.43946838,6.517736435,552.0,19.0,173.0,4750.0,2.28,0.0,0.0,1.6,2.92,Dry,17.0
29/4/2022,Vụ 1-2022,A1,D3N6,Rectangle,"two period, grow, exchange water",,Vietuc,25.0,8.0,71.0,0.0,30.89879608,8.514247894,30.31497383,29.83805084,31.09532356,7.104998112,370.0,22.0,170.0,5000.0,5.2,0.0,0.0,2.75,2.66,Dry,16.0
29/4/2022,Vụ 1-2022,A1,D3N6,Rectangle,"two period, grow, exchange water",,Vietuc,25.0,11.5,70.0,0.0,28.186,7.9,29.742,29.363,36.25,6.593,361.0,21.0,169.0,5000.0,4.48,0.0,0.0,3.05,2.14,Dry,16.0
29/4/2022,Vụ 1-2022,A1,D3N6,Rectangle,"two period, grow, exchange water",,Vietuc,25.0,14.0,71.0,0.0,28.79445267,8.167063713,30.91057587,30.38011932,6.653520107,6.427005291,120.0,54.0,179.0,5000.0,4.28,0.0,0.0,8.68,6.92,Dry,16.0
29/4/2022,Vụ 1-2022,A1,D3N6,Rectangle,"two period, grow, exchange water",,Vietuc,25.0,17.0,70.0,0.0,28.79478,8.167413,30.87641,30.36431,6.7247,6.41744,131.0,53.0,201.0,4500.0,5.44,0.0,0.0,9.36,7.48,Dry,16.0
29/4/2022,Vụ 1-2022,A1,D5N9,Rectangle,"two period, grow, exchange water",,Vietuc,27.0,8.0,65.0,0.0,27.57984161,8.188676834,29.72938538,29.35549545,34.44225311,6.709115028,156.0,32.0,159.0,5000.0,1.36,0.0,0.0,0.2,1.67,Dry,16.0
29/4/2022,Vụ 1-2022,A1,D5N9,Rectangle,"two period, grow, exchange water",,Vietuc,27.0,11.5,66.0,0.0,28.5729351,8.321360588,29.61116982,29.23913765,33.34209061,6.913304329,170.0,33.0,163.0,5500.0,1.48,0.0,0.0,0.4,1.73,Dry,16.0
29/4/2022,Vụ 1-2022,A1,D5N9,Rectangle,"two period, grow, exchange water",,Vietuc,27.0,14.0,63.0,0.0,28.39979362,8.350585938,30.80838203,30.29510117,18.5859623,6.636434078,101.0,18.0,187.0,4500.0,8.76,0.0,0.0,3.08,5.88,Dry,16.0
29/4/2022,Vụ 1-2022,A1,D5N9,Rectangle,"two period, grow, exchange water",,Vietuc,27.0,17.0,64.0,0.0,28.46443,8.3484,30.82134,30.467,19.16,6.64371,127.0,19.0,190.0,5000.0,9.36,0.0,0.0,3.32,6.12,Dry,16.0
28/4/2022,Vụ 1-2022,A1,D3N6,Rectangle,"two period, Postlarvae, exchange water",232.0,Vietuc,24.0,8.0,96.0,0.0,31.36902809,7.908812046,32.11466217,31.40826035,61.87759399,5.681202888,279.0,17.0,253.0,5500.0,10.6,0.0,0.0,3.5,1.63,Dry,15.0
28/4/2022,Vụ 1-2022,A1,D3N6,Rectangle,"two period, Postlarvae, exchange water",232.0,Vietuc,24.0,11.5,97.0,0.0,31.94783783,7.880815983,32.17321777,31.45528412,63.85896301,5.328709126,301.0,18.0,259.0,5500.0,13.0,0.0,0.0,3.8,1.57,Dry,15.0
28/4/2022,Vụ 1-2022,A1,D3N6,Rectangle,"two period, Postlarvae, exchange water",232.0,Vietuc,24.0,14.0,96.0,0.0,32.39542389,7.839447021,32.11038208,31.39795876,60.502491,4.839994431,322.0,18.0,255.0,6000.0,17.0,0.0,0.0,4.7,1.67,Dry,15.0
28/4/2022,Vụ 1-2022,A1,D3N6,Rectangle,"two period, Postlarvae, exchange water",232.0,Vietuc,24.0,17.0,46.0,0.0,32.07423401,7.908753872,32.24979782,31.52108955,125.9193039,5.259902954,419.0,13.0,267.0,5000.0,11.0,0.0,0.0,4.73,1.73,Dry,15.0
28/4/2022,Vụ 1-2022,A1,D5N9,Rectangle,"two period, Postlarvae, exchange water",232.0,Vietuc,26.0,8.0,59.0,0.0,31.0324707,7.940135002,32.5111618,31.7556591,109.8010483,5.757273197,351.0,16.0,213.0,6000.0,9.4,0.0,0.0,3.5,6.12,Dry,15.0
28/4/2022,Vụ 1-2022,A1,D5N9,Rectangle,"two period, Postlarvae, exchange water",232.0,Vietuc,26.0,11.5,60.0,0.0,31.83830833,7.845436096,32.58760452,31.81609917,92.58855438,4.98422718,357.0,17.0,212.0,6000.0,8.7,0.0,0.0,4.7,6.12,Dry,15.0
28/4/2022,Vụ 1-2022,A1,D5N9,Rectangle,"two period, Postlarvae, exchange water",232.0,Vietuc,26.0,14.0,61.0,0.0,32.38042831,7.784266472,32.79130554,31.98939896,46.80521774,4.688319206,402.0,16.0,221.0,6000.0,11.2,0.0,0.0,5.7,5.88,Dry,15.0
28/4/2022,Vụ 1-2022,A1,D5N9,Rectangle,"two period, Postlarvae, exchange water",232.0,Vietuc,26.0,17.0,60.0,40.0,32.24343872,7.842642784,32.83185196,32.025383,81.77449036,5.044204712,473.0,18.0,214.0,6000.0,11.2,0.0,0.0,6.7,6.6,Dry,15.0
27/4/2022,Vụ 1-2022,A1,D3N6,Rectangle,"two period, Postlarvae, exchange water",232.0,Vietuc,23.0,8.0,100.0,0.0,31.39844704,7.933577538,31.62383461,30.9803257,75.6599884,5.776316166,270.0,19.0,239.0,5000.0,8.6,0.0,0.0,0.9,1.92,Dry,14.0
27/4/2022,Vụ 1-2022,A1,D3N6,Rectangle,"two period, Postlarvae, exchange water",232.0,Vietuc,23.0,11.5,80.0,0.0,31.97436714,7.900486946,31.68927574,31.03367233,54.56393433,5.363097668,261.0,17.0,237.0,5000.0,7.9,0.0,0.0,0.85,1.64,Dry,14.0
27/4/2022,Vụ 1-2022,A1,D3N6,Rectangle,"two period, Postlarvae, exchange water",232.0,Vietuc,23.0,14.0,77.0,25.0,32.55125809,7.871428013,31.83734322,31.15945625,84.29510498,4.79624939,220.0,16.0,241.0,5000.0,8.4,0.0,0.0,0.97,1.88,Dry,14.0
27/4/2022,Vụ 1-2022,A1,D3N6,Rectangle,"two period, Postlarvae, exchange water",232.0,Vietuc,23.0,17.0,107.0,0.0,32.61068726,7.906461716,32.091362,31.38025093,80.67037201,4.700931549,260.0,18.0,247.0,5000.0,8.9,0.0,0.0,1.09,1.56,Dry,14.0
27/4/2022,Vụ 1-2022,A1,D5N9,Rectangle,"two period, Postlarvae, exchange water",232.0,Vietuc,25.0,8.0,100.0,0.0,30.93801498,8.021803856,31.79737663,31.13510132,126.1430283,5.54867506,496.0,19.0,251.0,5500.0,8.3,0.0,0.0,12.4,5.92,Dry,14.0
27/4/2022,Vụ 1-2022,A1,D5N9,Rectangle,"two period, Postlarvae, exchange water",232.0,Vietuc,25.0,11.5,99.0,0.0,32.03323746,7.846165657,32.22931671,31.50353241,97.91689301,4.807960987,594.0,20.0,256.0,5000.0,9.2,0.0,0.0,13.1,6.32,Dry,14.0
27/4/2022,Vụ 1-2022,A1,D5N9,Rectangle,"two period, Postlarvae, exchange water",232.0,Vietuc,25.0,14.0,105.0,0.0,32.62055206,7.81108284,32.3225975,31.58123398,95.95720673,4.572345257,597.0,19.0,255.0,5000.0,8.7,0.0,0.0,12.8,6.36,Dry,14.0
27/4/2022,Vụ 1-2022,A1,D5N9,Rectangle,"two period, Postlarvae, exchange water",232.0,Vietuc,25.0,17.0,75.0,25.0,32.47968674,7.822551727,32.30857086,31.56980133,104.9338684,4.300652027,477.0,16.0,260.0,5000.0,9.1,0.0,0.0,13.6,6.44,Dry,14.0
26/4/2022,Vụ 1-2022,A1,D3N6,Rectangle,"two period, Postlarvae, exchange water",232.0,Vietuc,22.0,8.0,107.0,35.0,31.22846031,7.962569237,31.18970871,30.60233688,47.95819092,5.982404232,233.0,19.0,233.0,6500.0,5.44,0.0,0.0,16.7,3.84,Dry,13.0
26/4/2022,Vụ 1-2022,A1,D3N6,Rectangle,"two period, Postlarvae, exchange water",232.0,Vietuc,22.0,11.5,100.0,0.0,32.1462059,7.954823494,31.40474701,30.78443146,59.5024147,5.714033127,239.0,20.0,234.0,6000.0,0.68,0.0,0.0,17.3,3.48,Dry,13.0
26/4/2022,Vụ 1-2022,A1,D3N6,Rectangle,"two period, Postlarvae, exchange water",232.0,Vietuc,22.0,14.0,100.0,0.0,32.53727341,7.915678501,31.46090698,30.83135796,69.43058014,5.192938805,242.0,20.0,242.0,6500.0,0.52,0.0,0.0,18.2,3.16,Dry,13.0
26/4/2022,Vụ 1-2022,A1,D3N6,Rectangle,"two period, Postlarvae, exchange water",232.0,Vietuc,22.0,17.0,108.0,0.0,32.34851456,7.954172134,31.7714119,31.10310745,25.7790699,5.188950062,260.0,18.0,235.0,6000.0,0.36,0.0,0.0,17.3,3.72,Dry,13.0
26/4/2022,Vụ 1-2022,A1,D5N9,Rectangle,"two period, Postlarvae, exchange water",232.0,Vietuc,24.0,8.0,75.0,10.0,30.66755295,7.901032925,31.33588982,30.73435974,105.8160172,5.503473282,364.0,17.0,232.0,6500.0,8.36,0.0,0.0,23.3,5.2,Dry,13.0
26/4/2022,Vụ 1-2022,A1,D5N9,Rectangle,"two period, Postlarvae, exchange water",232.0,Vietuc,24.0,11.5,75.0,10.0,31.96446228,7.884464264,31.65539932,31.00419044,101.9809265,5.327440739,349.0,17.0,234.0,6500.0,9.24,0.0,0.0,24.3,5.36,Dry,13.0
26/4/2022,Vụ 1-2022,A1,D5N9,Rectangle,"two period, Postlarvae, exchange water",232.0,Vietuc,24.0,14.0,73.0,10.0,32.40048599,7.871711254,31.69541931,31.03659248,85.87582397,5.025915146,402.0,17.0,237.0,6000.0,7.96,0.0,0.0,23.5,5.68,Dry,13.0
26/4/2022,Vụ 1-2022,A1,D5N9,Rectangle,"two period, Postlarvae, exchange water",232.0,Vietuc,24.0,17.0,74.0,10.0,32.14080048,7.884074211,31.75303268,31.08826065,98.62337494,4.869276047,407.0,17.0,236.0,6500.0,0.828,0.0,0.0,24.7,5.76,Dry,13.0
25/4/2022,Vụ 1-2022,A1,D3N6,Rectangle,"two period, Postlarvae, exchange water",232.0,Vietuc,21.0,8.0,63.0,0.0,31.03134727,7.983048439,30.86676788,30.32110023,91.42832184,5.913362026,330.0,19.0,230.0,5000.0,5.24,0.0,0.0,27.17,3.68,Dry,12.0
25/4/2022,Vụ 1-2022,A1,D3N6,Rectangle,"two period, Postlarvae, exchange water",232.0,Vietuc,21.0,11.5,64.0,33.0,31.46052933,7.974247456,30.78857613,30.24970055,45.07743454,5.838891506,370.0,20.0,237.0,5500.0,5.44,0.0,0.0,26.73,3.48,Dry,12.0
25/4/2022,Vụ 1-2022,A1,D3N6,Rectangle,"two period, Postlarvae, exchange water",232.0,Vietuc,21.0,14.0,96.0,0.0,32.03805923,7.965489388,30.83702087,30.28868675,31.28872871,5.503816605,380.0,21.0,229.0,4500.0,7.68,0.0,0.0,26.29,3.72,Dry,12.0
25/4/2022,Vụ 1-2022,A1,D3N6,Rectangle,"two period, Postlarvae, exchange water",232.0,Vietuc,21.0,17.0,97.0,0.0,32.42350769,8.004699707,31.26395035,30.65999031,55.323452,5.656923294,407.0,20.0,231.0,4500.0,7.48,0.0,0.0,26.51,3.56,Dry,12.0
25/4/2022,Vụ 1-2022,A1,D5N9,Rectangle,"two period, Postlarvae, exchange water",232.0,Vietuc,23.0,8.0,96.0,0.0,30.74116707,7.969265938,30.99256516,30.43342781,83.25484467,5.455984116,292.0,19.0,204.0,5000.0,8.76,0.0,0.014,9.6,5.28,Dry,12.0
25/4/2022,Vụ 1-2022,A1,D5N9,Rectangle,"two period, Postlarvae, exchange water",232.0,Vietuc,23.0,11.5,46.0,10.0,31.59345055,7.93946743,29.97769737,29.5371418,77.36225128,5.314618587,307.0,18.0,207.0,5000.0,8.28,0.0,0.17,8.9,5.48,Dry,12.0
25/4/2022,Vụ 1-2022,A1,D5N9,Rectangle,"two period, Postlarvae, exchange water",232.0,Vietuc,23.0,14.0,59.0,10.0,32.33138657,7.906096458,31.27153397,30.66709137,70.14073944,5.202493191,309.0,19.0,203.0,5000.0,9.44,0.0,0.01,9.3,5.68,Dry,12.0
25/4/2022,Vụ 1-2022,A1,D5N9,Rectangle,"two period, Postlarvae, exchange water",232.0,Vietuc,23.0,17.0,60.0,0.0,32.19109344,7.920619965,31.31396103,30.70490837,81.23205566,5.080721855,402.0,18.0,217.0,5500.0,8.28,0.0,0.013,9.8,5.56,Dry,12.0
24/4/2022,Vụ 1-2022,A1,D3N6,Rectangle,"two period, Postlarvae, exchange water",232.0,Vietuc,20.0,8.0,61.0,0.0,30.26932144,8.067217827,30.14967728,29.69754028,75.48796844,6.173012257,365.0,22.0,225.0,5500.0,7.52,0.0,0.0,10.6,2.32,Dry,11.0
24/4/2022,Vụ 1-2022,A1,D3N6,Rectangle,"two period, Postlarvae, exchange water",232.0,Vietuc,20.0,11.5,60.0,40.0,31.08353615,8.080075264,30.20802116,29.7428093,81.37943268,6.031175137,370.0,21.0,227.0,6000.0,7.28,0.0,0.003,10.85,1.6,Dry,11.0
24/4/2022,Vụ 1-2022,A1,D3N6,Rectangle,"two period, Postlarvae, exchange water",232.0,Vietuc,20.0,14.0,100.0,0.0,31.52850342,8.090130806,30.35465431,29.86875153,48.83785629,5.781356812,380.0,19.0,226.0,5500.0,6.4,0.0,0.01,7.75,0.4,Dry,11.0
24/4/2022,Vụ 1-2022,A1,D3N6,Rectangle,"two period, Postlarvae, exchange water",232.0,Vietuc,20.0,17.0,96.0,0.0,32.16893768,8.125917435,30.8050518,30.25999451,56.68809891,5.772837162,397.0,19.0,230.0,5500.0,6.88,0.0,0.009,8.35,0.84,Dry,11.0
24/4/2022,Vụ 1-2022,A1,D5N9,Rectangle,"two period, Postlarvae, exchange water",232.0,Vietuc,22.0,8.0,97.0,0.0,30.2904644,8.008652687,30.38774109,29.90660858,78.2414856,5.738838196,301.0,18.0,197.0,5000.0,8.16,0.0,0.023,11.64,4.28,Dry,11.0
24/4/2022,Vụ 1-2022,A1,D5N9,Rectangle,"two period, Postlarvae, exchange water",232.0,Vietuc,22.0,11.5,96.0,0.0,31.17288971,8.005990982,30.60756493,30.09294701,70.52754974,5.68392086,297.0,19.0,190.0,5500.0,8.36,0.0,0.017,14.94,2.6,Dry,11.0
24/4/2022,Vụ 1-2022,A1,D5N9,Rectangle,"two period, Postlarvae, exchange water",232.0,Vietuc,22.0,14.0,95.0,0.0,31.82257652,8.000652313,30.65821075,30.13327408,81.66171265,5.572419167,277.0,17.0,188.0,5500.0,8.6,0.0,0.0,14.82,2.8,Dry,11.0
24/4/2022,Vụ 1-2022,A1,D5N9,Rectangle,"two period, Postlarvae, exchange water",232.0,Vietuc,22.0,17.0,97.0,0.0,31.75683022,7.953272343,30.66381073,30.13856506,78.88116455,5.106985092,370.0,18.0,192.0,6000.0,8.76,0.0,0.0,14.88,2.92,Dry,11.0
23/4/2022,Vụ 1-2022,A1,D3N6,Rectangle,"two period, Postlarvae, exchange water",232.0,Vietuc,19.0,8.0,98.0,0.0,29.46141052,8.074170113,29.61712456,29.23542404,85.35610962,6.22190094,356.0,15.0,157.0,5500.0,6.2,0.0,0.012,4.22,4.68,Dry,10.0
23/4/2022,Vụ 1-2022,A1,D3N6,Rectangle,"two period, Postlarvae, exchange water",232.0,Vietuc,19.0,11.5,95.0,0.0,30.68416786,8.124266624,29.63441277,29.24072075,75.08576965,6.225482464,358.0,16.0,207.0,5000.0,7.04,0.0,0.047,4.56,6.92,Dry,10.0
23/4/2022,Vụ 1-2022,A1,D3N6,Rectangle,"two period, Postlarvae, exchange water",232.0,Vietuc,19.0,14.0,97.0,0.0,31.16180038,8.043347359,29.19675064,28.85142326,97.954422,5.460511684,341.0,18.0,230.0,5500.0,5.6,0.0,0.042,8.28,1.9,Dry,10.0
23/4/2022,Vụ 1-2022,A1,D3N6,Rectangle,"two period, Postlarvae, exchange water",232.0,Vietuc,19.0,17.0,97.0,0.0,31.40463448,8.157717705,29.98168182,29.54176712,85.96448517,5.851475239,396.0,18.0,261.0,5000.0,6.92,0.0,0.049,4.34,1.87,Dry,10.0
23/4/2022,Vụ 1-2022,A1,D5N9,Rectangle,"two period, Postlarvae, exchange water",232.0,Vietuc,21.0,8.0,73.0,0.0,29.42218018,8.049174309,29.09211159,28.7719593,82.93412018,5.914452553,348.0,16.0,187.0,5000.0,10.68,0.0,0.008,8.68,6.48,Dry,10.0
23/4/2022,Vụ 1-2022,A1,D5N9,Rectangle,"two period, Postlarvae, exchange water",232.0,Vietuc,21.0,11.5,70.0,0.0,30.61824226,8.054850578,29.13745117,28.80256271,84.10493469,5.767069817,372.0,16.0,243.0,5000.0,8.28,0.0,0.047,8.36,6.92,Dry,10.0
