Amoni,Canxi,Con/Kg,Cường độ sáng,DO,Date,Kali,Magie,Mực nước,Nhiệt độ,Nitrat,Nitrit,Oxy bão hòa,Phosphate (PO43-),Silica,Size Tôm,TDS,Thế oxy hóa khử,Time,Tỷ trọng,Vụ nuôi,age,ao,area,hoachat_aminox_aqua,hoachat_aqua_c,hoachat_biosol,hoachat_chế_phẩm_vi_sinh__em,hoachat_chế_phẩm_vi_sinh_em,hoachat_doromit,hoachat_genplus,hoachat_kali_belarus,hoachat_kali_canada,hoachat_magie_clorua,hoachat_magnesium_chloride,hoachat_mật_rỉ_đường,hoachat_natri_bicarbonate,hoachat_organic,hoachat_sago_hepasol,hoachat_sodium_bicarbonate,hoachat_toppodine,hoachat_toppond,hoachat_vemevit,hoachat_vi_sinh_hiếu_khí,hoachat_vitapro,hoachat_vôi_nóng,loai_ao,module_name,pH,pond_days,sheet,thucan_beo,thucan_lysine,thucan_protein_tho,thucan_xo_tho,Áp suất thành phần Oxy,Điện trở suất,Điện áp ngoài,Độ cứng,Độ dẫn riêng,Độ dẫn thực,Độ kiềm,Độ màu,Độ mặn,Độ trong,Độ đục,Timestamp
7.2,,,25411,5.144981861,2022-11-06T00:00:00+00:00,,,70,29.21651649,1.75,0.12,75.58107758,5.2,5.2,,21.86139297,114.890007,14,1.011849761,Vụ 3-2022,,A15N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A15,7.694617748,,A15N12,1,0.32,7.8,0.8,115.5008545,27.51671028,17.20100021,5000,33632.91406,36341.55469,179,346,21.43574333,18.5,63.7,2022-11-06T14:00:00+00:00
7.8,512,,10744,6.032366848,2022-11-07T00:00:00+00:00,334,1230,80,27.02158356,1.5,0.11,87.29151154,5.4,5.8,,28.11181068,88.62104797,8,1.017689943,Vụ 3-2022,,A15N12,834,0,0,0.19,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0,0.03,0,0,0,0,,A15,7.891546249,,A15N12,1,0.32,7.8,0.8,134.063324,22.2623558,17.19199944,5000,43248.9375,44918.875,178,319,21.31801605,19.4,62.7,2022-11-07T08:00:00+00:00
8.1,,,21231,5.261978118,2022-11-07T00:00:00+00:00,,,80,29.13467992,1.8,0.09,74.76166499,5.6,4.9,,31.75494646,33.11379978,14,1.023191214,Vụ 3-2022,,A15N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A15,7.532194346,,A15N12,1,0.32,7.8,0.8,55.13469792,25.13194984,17.21319785,5000,32913.23196,,179,337,23.19346191,18.9,66.5,2022-11-07T14:00:00+00:00
8.6,527,54.74956079,9556,5.709526062,2022-11-08T00:00:00+00:00,332,1180,100,28.09545326,1.6,0.12,83.31111145,5.8,5.6,,23.84807014,105.498703,8,1.013817191,Vụ 3-2022,,A15N12,834,0,0,0.19,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0,0.03,0,0,0,0,,A15,7.772377491,,A15N12,1,0.32,7.8,0.8,127.6475983,25.73438072,17.19199944,5000,36689.33594,38858.52344,180,322,23.59512138,15.8,55.9,2022-11-08T08:00:00+00:00
7.5,,54.74956079,26993,4.659134388,2022-11-08T00:00:00+00:00,,,90,29.88463211,0.85,0.085,70.04837799,6.2,5.8,,23.87307358,99.61453247,14,1.013273239,Vụ 3-2022,,A15N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A15,7.721657276,,A15N12,1,0.32,7.8,0.8,106.8709335,24.90388107,17.20100021,4500,36727.80469,40154.38281,179,347,23.63526154,16,60.7,2022-11-08T14:00:00+00:00
7.8,582,,10211,5.783731937,2022-11-09T00:00:00+00:00,365,1161,80,28.02957344,1.5,0.079,84.36791229,6.4,4.8,,23.97904396,91.48445129,8,1.013944864,Vụ 3-2022,,A15N12,834,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,A15,7.739691734,,A15N12,1,0.32,7.8,0.8,129.2861023,25.62425804,17.18300056,5000,36890.83594,39025.51953,182,309,23.73829842,22.1,55.6,2022-11-09T08:00:00+00:00
8,,,25411,5.619737271,2022-11-09T00:00:00+00:00,,,80,29.13569195,1.7,0.086,80.49734661,5.9,5.4,,35.43769429,44.14661946,14,1.023194997,Vụ 3-2022,,A15N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A15,7.561976611,,A15N12,1,0.32,7.8,0.8,102.1876647,30.83261612,17.2137695,5000,38521.1947,,180,338,21.46461942,30.6,62.5,2022-11-09T14:00:00+00:00
7.5,602,,9437,4.77994709,2022-11-10T00:00:00+00:00,448,1168,100,30.49658775,1.4,0.088,73.91028595,6.6,5.7,,24.49373436,102.8069534,8,1.013582587,Vụ 3-2022,,A15N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,A15,7.828379822,,A15N12,1.1,0.352,8.58,0.88,115.6349411,24.01607704,17.21899986,5000,37682.66797,41638.77344,180,315,24.32180023,16.2,66.2,2022-11-10T08:00:00+00:00
7.9,,,26993,4.856173038,2022-11-10T00:00:00+00:00,,,90,30.58535767,1.8,0.095,74.13101196,5.88,6.2,,24.4942379,109.8784485,14,1.013553739,Vụ 3-2022,,A15N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A15,7.614793301,,A15N12,1.1,0.352,8.58,0.88,112.8986893,23.97879219,17.19199944,5000,37683.44141,41703.51953,179,385,24.32279778,16.6,70.1,2022-11-10T14:00:00+00:00
8.2,536,57.5058724,10266,6.213739791,2022-11-11T00:00:00+00:00,326,1273,80,26.19769911,1.6,0.1,80.11048517,5.6,6.8,,32.14867611,32.44867645,8,1.023119799,Vụ 3-2022,,A15N12,834,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,A15,7.588761979,,A15N12,1.2,0.384,9.36,0.96,82.15764664,33.14725791,17.2113198,5000,38226.64619,,177,289,23.18722195,18.2,55.9,2022-11-11T08:00:00+00:00
8.6,,60.09567795,20511,6.221447331,2022-11-11T00:00:00+00:00,,,80,29.21179763,1.3,0.12,78.53182199,5.9,7.2,,25.18361056,36.25913799,14,1.031117867,Vụ 3-2022,,A15N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A15,8.151976499,,A15N12,1.2,0.384,9.36,0.96,42.19764665,34.16739915,,5000,38554.04914,,178,358,21.10466145,18.8,63.9,2022-11-11T14:00:00+00:00
7.8,555,,9363,5.520230293,2022-11-12T00:00:00+00:00,311,1271,60,27.74675941,1.2,0.08,80.46697998,6.2,6.4,,24.63940048,97.68811035,8,1.014574528,Vụ 3-2022,,A15N12,834,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,,A15,7.629219532,,A15N12,0,0,0,0,123.3865128,25.06550026,17.21899986,5000,37906.76953,39895.47266,177,277,24.46203041,16.3,55.4,2022-11-12T08:00:00+00:00
8.1,,,24021,6.213391711,2022-11-12T00:00:00+00:00,,,80,29.13959615,0.99,0.095,68.46194949,5.8,6.5,,45.13194911,32.19764995,14,1.023197651,Vụ 3-2022,,A15N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A15,7.561319493,,A15N12,0.95,0.304,7.41,0.76,77.44619788,17.21339198,17.22143469,5000,36211.1333,,175,346,23.19463165,18.2,60.1,2022-11-12T14:00:00+00:00
8.4,572,52.6034053,8253,5.417555332,2022-11-13T00:00:00+00:00,308,1273,110,28.26648712,1,0.11,80.02561188,6.4,7.1,,25.37714005,93.33696747,8,1.015024543,Vụ 3-2022,,A15N12,834,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,A15,7.622878075,,A15N12,0.95,0.304,7.41,0.76,122.5658493,24.10942078,17.19199944,5000,39041.75391,41477.5625,178,305,25.28211403,16,45.9,2022-11-13T08:00:00+00:00
7.7,,55.07492818,10452,5.075513363,2022-11-13T00:00:00+00:00,,,100,29.27737999,0.95,0.13,76.24301147,5.9,6.9,,25.37615967,102.7854919,14,1.014705658,Vụ 3-2022,,A15N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A15,7.608430862,,A15N12,0.95,0.304,7.41,0.76,116.4953079,23.67998695,17.18300056,5000,39040.24609,42229.75391,178,355,25.28975487,15.4,60.7,2022-11-13T14:00:00+00:00
0.77,,,12511,6.312861919,2022-10-07T00:00:00+00:00,,,80,28,0.4,0.007,92.86331177,0.59,2.8,,24.65280914,124.6205521,8,1.014420629,Vụ 3-2022,19,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,8.2,7, A16D6=N12,0.06,0.018,0.4,0.03,142.2221527,24.80995369,17.22800064,4000,37927.39844,40306.40234,173,105,24,50,4.9,2022-10-07T08:00:00+00:00
0.5,,,25184,6.062672138,2022-10-07T00:00:00+00:00,,,80,30.23266411,0,0,92.14784241,0.38,3.4,,24.72829819,118.3644485,14,1.013862133,Vụ 3-2022,19,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,7.922812462,7, A16D6=N12,0.06,0.018,0.4,0.03,140.4644928,23.89728737,17.23699951,4500,38043.53516,41845.75391,176,95,24.57931519,50,11.7,2022-10-07T14:00:00+00:00
0.82,,,15211,6.243212223,2022-10-08T00:00:00+00:00,,,90,28.50142097,0,0,92.73672485,0.69,4.95,,25.64393234,117.2963333,8,1.015172601,Vụ 3-2022,20,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,7.971367836,8, A16D6=N12,0.072,0.0216,0.48,0.036,141.9571381,23.75824356,17.20999908,4500,39452.20313,42090.65234,173,132,25.58004189,50,15.1,2022-10-08T08:00:00+00:00
1.09,,,15232,6.1288867,2022-10-08T00:00:00+00:00,,,80,28.23716164,0.6,0.004,93.00234985,0.69,3.05,,29.76313782,112.1393433,14,1.01871717,Vụ 3-2022,20,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,7.950209618,8, A16D6=N12,0.072,0.0216,0.48,0.036,142.4503632,20.56741714,17.22800064,5000,45789.44141,48620.59375,169,108,25.20107651,50,6.6,2022-10-08T14:00:00+00:00
1.73,,,12411,6.327687263,2022-10-09T00:00:00+00:00,,,80,27.31028938,0,0.003,94.28340912,0.67,3.9,,29.32448959,107.0920181,8,1.018629551,Vụ 3-2022,21,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,8.093518257,9, A16D6=N12,0.078,0.0234,0.52,0.039,144.7113342,21.22901154,17.20999908,4000,45114.59766,47105.34766,165,129,25.69017983,50,22.8,2022-10-09T08:00:00+00:00
1.49,,,25874,6.337974072,2022-10-09T00:00:00+00:00,,,80,28.93084145,0.2,0.001,93.46567535,0.64,3.95,,23.2896843,78.03049469,14,1.013100505,Vụ 3-2022,21,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,8.055509567,9, A16D6=N12,0.078,0.0234,0.52,0.039,142.9290619,25.96027756,17.19199944,5000,35830.28516,38520.39063,165,148,22.98978996,50,38.1,2022-10-09T14:00:00+00:00
1.82,,,12369,6.597434998,2022-10-10T00:00:00+00:00,,,80,27.35262871,0,0.003,94.64939117,0.97,4.05,,23.1312809,98.72522736,8,1.013456106,Vụ 3-2022,22,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,8.237530708,10, A16D6=N12,0.072,0.0216,0.48,0.036,145.2596741,26.89207458,17.18300056,4000,35586.58594,37185.67578,172,113,22.80396652,42.1,13.4,2022-10-10T08:00:00+00:00
2.21,,,20844,6.288599968,2022-10-10T00:00:00+00:00,,,80,29.04132843,0,0.013,92.86894226,0.85,3.85,,23.21983337,84.65138245,14,1.013008595,Vụ 3-2022,22,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,8.230834007,10, A16D6=N12,0.084,0.0252,0.56,0.042,141.9792633,25.98736191,17.20100021,4500,35722.82031,38480.24219,176,81,22.914114,45.1,30.4,2022-10-10T14:00:00+00:00
1.73,,,5059,6.465739727,2022-10-11T00:00:00+00:00,,,80,28.32996178,0,0,94.20728302,0.59,4.95,,22.96016884,108.0044785,8,1.013018847,Vụ 3-2022,23,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,8.151462555,11, A16D6=N12,0.096,0.0288,0.64,0.048,144.2652588,26.61699867,17.20999908,4500,35323.33594,37569.97656,166,92,22.6254425,40,16.2,2022-10-11T08:00:00+00:00
2.15,,,8593,6.316843987,2022-10-11T00:00:00+00:00,,,80,29.1398201,0.1,0.014,93.33724976,0.77,4.2,,23.03946304,111.7595673,14,1.012830377,Vụ 3-2022,23,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,8.140485764,11, A16D6=N12,0.096,0.0288,0.64,0.048,142.6616058,26.14514923,17.20100021,4500,35445.32813,38248.01172,169,92,22.71759033,41,21.1,2022-10-11T14:00:00+00:00
2.36,,,12596,6.588871479,2022-10-12T00:00:00+00:00,,,80,27.93654823,0,0,94.66255951,0.9,2.55,,21.73651505,100.9520569,8,1.012145877,Vụ 3-2022,24,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,8.105345726,12, A16D6=N12,0.096,0.0288,0.64,0.048,145.0921326,28.31543922,17.20999908,4500,33440.79297,35316.42188,161,71,21.29239464,45.1,18.5,2022-10-12T08:00:00+00:00
2.78,,,18744,6.436588764,2022-10-12T00:00:00+00:00,,,90,28.58618736,1.1,0.015,93.38128662,0.79,3.65,,21.53683662,99.82195282,14,1.01178503,Vụ 3-2022,24,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,8.112726212,12, A16D6=N12,0.096,0.0288,0.64,0.048,142.9156952,28.24609756,17.19199944,4500,33133.59375,35403.12109,159,97,21.080616,45.2,19.4,2022-10-12T14:00:00+00:00
2.14,,,8051,6.51826334,2022-10-13T00:00:00+00:00,,,80,28.30716324,0,0.012,94.14486694,0.88,3.85,,21.57529068,100.634964,8,1.011902213,Vụ 3-2022,25,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,8.146655083,13, A16D6=N12,0.108,0.0324,0.72,0.054,144.1772308,28.33709145,17.20100021,4000,33192.75391,35289.4375,158,59,21.1204567,41,15.1,2022-10-13T08:00:00+00:00
2.29,,,14393,6.260225296,2022-10-13T00:00:00+00:00,,,80,29.8431797,0.1,0.016,92.79521179,1.07,2.55,,21.62607002,116.2394562,14,1.011460066,Vụ 3-2022,25,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,8.115343094,13, A16D6=N12,0.108,0.0324,0.72,0.054,141.5897827,27.51138306,17.21899986,4000,33270.875,36348.58984,163,76,21.18370056,40,16,2022-10-13T14:00:00+00:00
0.12,,,12511,6.565526009,2022-10-14T00:00:00+00:00,,,70,28.12681961,0,0.002,95.5782547,0.3,3.1,,23.37920761,117.8153992,8,1.013423562,Vụ 3-2022,26,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,8.329128265,14, A16D6=N12,0,0,0,0,146.4326477,26.23562813,17.19199944,4500,35968.01172,38116.10547,163,43,23.08172226,50,12.6,2022-10-14T08:00:00+00:00
0.55,,,20114,6.336160183,2022-10-14T00:00:00+00:00,,,80,29.55981827,0.5,0.013,94.54812622,0.13,3.65,,23.51511383,105.3580322,14,1.013084888,Vụ 3-2022,26,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,8.362565041,14, A16D6=N12,0,0,0,0,144.3653717,25.4272728,17.18300056,4500,36177.09766,39327.85156,159,68,23.2406044,50,20.2,2022-10-14T14:00:00+00:00
0.8,,,9263,6.777616501,2022-10-15T00:00:00+00:00,,,50,27.2495594,0,0.014,96.98763275,0.63,4,,23.00307083,115.2404785,8,1.013382196,Vụ 3-2022,27,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,8.205041885,15, A16D6=N12,0.138,0.0414,0.92,0.069,148.8815613,27.09300423,17.18300056,4500,35389.33984,36909.89844,159,74,22.66308975,43,19.4,2022-10-15T08:00:00+00:00
0.97,,,10369,,2022-10-15T00:00:00+00:00,,,,,0,0.027,,0.55,3.3,,,,14,,,27,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,,15, A16D6=N12,0,0,0,0,,,,4500,,,163,110,,35,,2022-10-15T14:00:00+00:00
,,,10369,6.354458332,2022-10-15T00:00:00+00:00,,,40,30.34424019,,,96.72766113,,,,23.58110619,130.2894592,17,1.012884736,Vụ 3-2022,27,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,8.176801872,15, A16D6=N12,0,0,0,0,146.4332428,25.01140213,17.46199989,,36278.625,39981.76563,,110,23.31713104,35,23.6,2022-10-15T17:00:00+00:00
0.98,,,15223,6.665173054,2022-10-17T00:00:00+00:00,,,80,28.5952034,0,0.004,98.14027405,1.02,2.85,,23.95884132,108.6243668,8,1.013753176,Vụ 3-2022,29,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,8.225448608,17, A16D6=N12,0.168,0.0504,1.12,0.084,150.1959076,25.38660622,17.20999908,4500,36859.75391,39390.85156,149,153,23.72082329,25.1,21.9,2022-10-17T08:00:00+00:00
1.07,,,25632,6.356717587,2022-10-17T00:00:00+00:00,,,80,30.71747589,0,0.006,97.00549316,0.41,3.15,,24.08345795,102.4302521,14,1.013172984,Vụ 3-2022,29,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,8.502856255,17, A16D6=N12,0.15,0.045,1,0.075,147.6850433,24.33230019,17.19199944,4500,37051.47266,41097.63672,146,247,23.87080002,22.3,57.7,2022-10-17T14:00:00+00:00
0.18,,,8293,6.525292397,2022-10-18T00:00:00+00:00,,,60,28.59326744,0,0.009,94.57134247,0.97,3.35,,21.34641266,112.1624985,8,1.011629105,Vụ 3-2022,30,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,8.128868103,18, A16D6=N12,0.168,0.0504,1.12,0.084,144.7346191,28.49446487,17.20999908,4500,32840.63672,35094.53516,151,201,20.87478256,34,81.5,2022-10-18T08:00:00+00:00
0.38,,,12834,6.413448334,2022-10-18T00:00:00+00:00,,,50,31.21091843,0.2,0.002,98.11746216,0.21,2.65,,23.16549873,118.3303833,14,1.012259007,Vụ 3-2022,30,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,8.103386383,18, A16D6=N12,0.168,0.0504,1.12,0.084,149.1837006,25.08336639,17.19199944,4500,35639.23047,39867.05859,154,147,22.86519623,33,79.8,2022-10-18T14:00:00+00:00
0.22,,,10251,6.662319183,2022-10-19T00:00:00+00:00,,,80,27.43440056,0.2,0.014,94.03265381,0.93,2.1,,20.20467567,135.0959778,14,1.011064529,Vụ 3-2022,31,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,8.111948013,19, A16D6=N12,0.144,0.0432,0.96,0.084,144.2873688,30.74139023,17.18300056,4500,31084.11328,32529.43359,165,171,19.638731,25,73,2022-10-19T14:00:00+00:00
0.65,,,8693,7.008294106,2022-10-20T00:00:00+00:00,,,70,28,0.1,0.012,98.36841583,0.14,3.25,,20.54269218,136.9318085,8,1.011466742,Vụ 3-2022,32,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,8.2,20, A16D6=N12,0.2106,0.06318,1.404,0.1155,151.0848389,30.48148918,17.20100021,4000,31604.14063,32806.79688,160,163,20,31,73.8,2022-10-20T08:00:00+00:00
1.05,,,9635,6.493919849,2022-10-20T00:00:00+00:00,,,70,27.54873466,0.3,0.015,92.11563873,0.47,2.15,,20.71280479,133.4985809,14,1.011437893,Vụ 3-2022,32,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,8.156419144,20, A16D6=N12,0.2106,0.06318,1.404,0.1155,141.310318,29.92479134,17.20100021,4500,31865.85547,33417.10938,161,160,20.18501282,30,62.8,2022-10-20T14:00:00+00:00
0.66,,,15321,6.863366604,2022-10-21T00:00:00+00:00,,,80,27,0,0.003,96.87085724,0.7,1.6,,20.77495384,131.6818237,8,1.011581659,Vụ 3-2022,33,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,8,21, A16D6=N12,0.2106,0.06318,1.404,0.1155,148.7071075,30.00695992,17.18300056,4000,31961.4668,33325.60156,155,176,20,22.6,62.8,2022-10-21T08:00:00+00:00
0.29,,,25866,6.628620148,2022-10-21T00:00:00+00:00,,,80,29.67366219,0.6,0.017,97.82696533,0.26,3.1,,21.36315727,116.5637054,14,1.011302471,Vụ 3-2022,33,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,8.429592133,21, A16D6=N12,0.2106,0.06318,1.404,0.1155,149.3300476,27.93274689,17.20100021,4000,32866.39453,35800.27344,150,180,20.89843369,32.5,63.6,2022-10-21T14:00:00+00:00
0.45,,,8393,6.698073864,2022-10-22T00:00:00+00:00,,,80,28.23504066,0,0.04,96.54489899,0.47,2.45,,21.43850899,122.3405914,8,1.011813998,Vụ 3-2022,34,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,8.046595573,22, A16D6=N12,0.36,0.108,2.4,0.21,147.8771515,28.55488777,17.20100021,4000,32982.32031,35020.27344,160,166,20.9720726,26,55.4,2022-10-22T08:00:00+00:00
0.5,,,17526,6.47484684,2022-10-22T00:00:00+00:00,,,70,29.76384926,0,0.01,95.12122345,0.98,3.12,,20.33981323,112.1624985,14,1.01045239,Vụ 3-2022,34,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,8.028660774,22, A16D6=N12,0.36,0.108,2.4,0.21,145.1674347,29.29178429,17.20100021,4000,31292.02148,34139.26563,157,225,19.79592323,27,47.8,2022-10-22T14:00:00+00:00
0.04,,,15855,6.404064178,2022-10-23T00:00:00+00:00,,,90,28,0,0.01,92.8640213,0.51,2.6,,21.47165298,128.1603851,8,1.011734247,Vụ 3-2022,35,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,7.939289093,23, A16D6=N12,0.54,0.162,3.6,0.34,142.1259766,28.33481979,17.18300056,4000,33033.3125,35292.26563,158,201,21,37.8,66.4,2022-10-23T08:00:00+00:00
0.12,,,25632,6.017521381,2022-10-23T00:00:00+00:00,,,80,29.76793671,0,0.011,88.87791443,0.62,3.1,,21.2324295,124.5698013,14,1.011167049,Vụ 3-2022,35,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,7.919460297,23, A16D6=N12,0.54,0.162,3.6,0.36,135.63797,28.05834579,17.20999908,4000,32665.27344,35640.01953,160,234,20.75753784,35.8,74.5,2022-10-23T14:00:00+00:00
0.13,,,9663,5.7839818,2022-10-24T00:00:00+00:00,,,80,28.91788483,0,0.4,84.6257019,0.89,2.8,,22.01856232,123.651886,8,1.012071013,Vụ 3-2022,36,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,7.881527901,24, A16D6=N12,0.54,0.162,3.6,0.36,129.4148407,27.46527672,17.19199944,4000,33874.71094,36409.60938,162,212,21.60457802,35,77.4,2022-10-24T08:00:00+00:00
0.45,,,26993,5.39372921,2022-10-24T00:00:00+00:00,,,80,30.6141777,0,0.31,81.20658875,0.77,2.4,,22.11157608,123.5398331,14,1.011601567,Vụ 3-2022,36,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,7.807271481,24, A16D6=N12,0.54,0.162,3.6,0.36,123.6653137,26.54944801,17.19199944,4500,34017.80859,37665.56641,162,241,21.71354485,32,62.1,2022-10-24T14:00:00+00:00
0.41,,,12055,5.866639137,2022-10-25T00:00:00+00:00,,,90,28,0,0.41,85.31187439,0.98,3.12,,21.65945244,120.5500641,8,1.011854291,Vụ 3-2022,37,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,7.841171741,25, A16D6=N12,0.48,0.144,3.2,0.32,130.5367432,28.03837776,17.19199944,4000,33322.23438,35665.40234,165,221,21,22.3,44.5,2022-10-25T08:00:00+00:00
0.68,,,20411,6.214787006,2022-10-25T00:00:00+00:00,,,70,29.32291222,0,0.46,91.57887268,0.87,3.08,,22.08051109,114.8423233,14,1.011993408,Vụ 3-2022,37,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,7.904524803,25, A16D6=N12,0.48,0.144,3.2,0.32,139.9122925,27.19250679,17.21899986,4000,33970.01563,36774.83594,162,241,21.67409897,22.1,60.2,2022-10-25T14:00:00+00:00
0.47,,,9635,5.64424181,2022-10-26T00:00:00+00:00,,,80,28.94200134,0,0.51,82.88252258,0.84,3.4,,22.55692673,130.0033569,8,1.012500048,Vụ 3-2022,38,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,7.776237965,26, A16D6=N12,0.54,0.162,3.6,0.36,126.7418137,26.79827881,17.20999908,4000,34702.96484,37315.82813,166,210,22.19003296,31,44.2,2022-10-26T08:00:00+00:00
0.59,,,21069,5.33994627,2022-10-26T00:00:00+00:00,,,80,30.45028496,0.1,0.56,80.42836761,0.73,2.89,,22.62744141,128.6348419,14,1.012073278,Vụ 3-2022,38,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,7.748951912,26, A16D6=N12,0.54,0.162,3.6,0.36,122.5319672,26.0177269,17.20100021,4000,34811.44531,38435.33203,161,,22.27456665,31,,2022-10-26T14:00:00+00:00
2.1,,,10744,6.04262352,2022-10-27T00:00:00+00:00,,,80,28.76630402,0.2,0.027,88.5369339,2.6,4.6,,22.67751312,64.92224121,8,1.012653232,Vụ 3-2022,39,A16N12,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A16,7.813294888,27, A16D6=N12,0.96,0.288,6.4,0.64,135.4445801,26.73923302,17.20999908,4000,34888.48047,37398.23047,159,252,22.32026863,20.8,47.8,2022-10-27T08:00:00+00:00
