,Date,Season,Vụ nuôi,module_name,ao,Loại ao,Giai đoạn,Công nghệ nuôi,area,Giống tôm,Ngày thả,Tuổi tôm,Time,Mực nước,Nhiệt độ,pH,Độ mặn,TDS,Độ đục,DO,Độ màu,Độ trong,Độ kiềm,Độ cứng,Nitrat,Amoni,Nitrit,Oxy bão hòa,Phosphate (PO43-),Silica,Column1,Size Tôm,Con/Kg,Cường độ sáng,Canxi,Kali,Magie,Thế oxy hóa khử,Tỷ trọng,hoachat_aminox_aqua,hoachat_aqua_c,hoachat_biosol,hoachat_chế_phẩm_vi_sinh__em,hoachat_chế_phẩm_vi_sinh_em,hoachat_doromit,hoachat_genplus,hoachat_kali_belarus,hoachat_kali_canada,hoachat_magie_clorua,hoachat_magnesium_chloride,hoachat_mật_rỉ_đường,hoachat_natri_bicarbonate,hoachat_organic,hoachat_sago_hepasol,hoachat_sodium_bicarbonate,hoachat_toppodine,hoachat_toppond,hoachat_vemevit,hoachat_vi_sinh_hiếu_khí,hoachat_vitapro,hoachat_vôi_nóng,loai_ao,sheet,thucan_beo,thucan_lysine,thucan_protein_tho,thucan_xo_tho,Áp suất thành phần Oxy,Điện trở suất,Điện áp ngoài,Độ dẫn riêng,Độ dẫn thực,Time.1
269,11/22/2022 7:00,Dry,Vụ 3-2022,A16,A16N12,Circle,Nuôi 1,"one period, exchange water",834,MPNT,53.0,65.0,14.0,100.0,26.76477242,7.713562012,26.50879478,26.49687195,57.83,6.288493013,300.0,23.4,166.0,5000.0,1.64,8.72,0.15,85.34513855,6.35,6.7,,,,10423.0,,,,110.2360764,1.016410708,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,, A16D6=N12,0.84,0.238,5.46,0.56,131.1451416,23.73047829,17.18300056,40767.64453,42144.44141,11/22/2022 21:00
270,11/23/2022 7:00,Dry,Vụ 3-2022,A16,A16N12,Circle,Nuôi 1,"one period, exchange water",834,MPNT,54.0,66.0,8.0,100.0,26.39459038,7.795481682,25.71875572,25.79104805,57.72,5.933786869,290.0,20.0,170.0,5500.0,1.65,8.8,0.2,85.26074219,6.42,6.3,,,,9531.0,562.0,448.0,1217.0,114.3774109,1.015932083,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,, A16D6=N12,3.36,0.952,21.84,2.24,130.9247437,24.54864693,17.20100021,39678.53516,40735.44141,11/23/2022 15:00
271,11/23/2022 7:00,Dry,Vụ 3-2022,A16,A16N12,Circle,Nuôi 1,"one period, exchange water",834,MPNT,54.0,66.0,14.0,90.0,27.42165565,7.757231712,25.77999306,25.83438492,61.11,5.535274506,299.0,18.0,168.0,5500.0,1.62,8.82,0.19,81.20705414,6.41,6.5,,,,18265.0,,,,102.7211227,1.015662551,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,, A16D6=N12,3.36,0.952,21.84,2.24,124.0471268,24.04795837,17.18300056,39745.20703,41583.57031,11/23/2022 21:00
272,11/24/2022 7:00,Dry,Vụ 3-2022,A16,A16N12,Circle,Nuôi 1,"one period, exchange water",834,MPNT,55.0,67.0,8.0,90.0,26.61289597,7.692239285,25.55728912,25.64262199,60.05,5.803994656,289.0,18.0,169.0,5000.0,1.64,8.82,0.194,83.50741577,6.46,6.4,,,,5108.0,577.0,462.0,1211.0,112.7203979,1.015744567,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,, A16D6=N12,3.36,0.952,21.84,2.24,128.362793,24.5908699,17.19199944,39450.1875,40665.5,11/24/2022 15:00
273,11/24/2022 7:00,Dry,Vụ 3-2022,A16,A16N12,Circle,Nuôi 1,"one period, exchange water",834,MPNT,55.0,67.0,14.0,90.0,26.70137625,7.701376251,25.35179182,25.70031685,59.92,5.718319583,302.0,18.0,170.0,5000.0,1.69,8.83,0.199,82.11864928,6.32,6.6,,,,3861.0,,,,112.7613482,1.016431681,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,, A16D6=N12,0.0,0.0,0.0,0.0,128.4386198,24.90167915,17.1746165,39834.88648,,11/24/2022 21:00
276,11/26/2022 7:00,Dry,Vụ 3-2022,A16,A16N12,Circle,Nuôi 1,"one period, exchange water",834,MPNT,57.0,69.0,8.0,100.0,26.51680946,7.728645325,24.88314629,25.03397369,62.512,5.661329269,314.0,15.0,165.0,5500.0,1.72,8.5,0.2,81.01334381,6.28,7.12,,,,6831.0,582.0,442.0,1221.0,110.8297424,1.015268207,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,, A16D6=N12,3.0,0.85,19.5,2.0,124.5540466,25.23366928,17.20100021,38513.80469,39629.58984,11/26/2022 15:00
277,11/26/2022 7:00,Dry,Vụ 3-2022,A16,A16N12,Circle,Nuôi 1,"one period, exchange water",834,MPNT,57.0,69.0,14.0,100.0,27.40252113,7.561680794,24.84213257,24.98724747,59.15,5.534181595,331.0,16.0,164.0,5500.0,1.73,8.67,0.198,75.85132599,6.22,7.06,,,,15647.0,,,,88.39655304,1.01496613,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,, A16D6=N12,3.0,0.85,19.5,2.0,101.0518799,24.87194061,17.22800064,38441.91797,40205.94922,11/26/2022 21:00
278,11/27/2022 7:00,Dry,Vụ 3-2022,A16,A16N12,Circle,Nuôi 1,"one period, exchange water",834,MPNT,58.0,70.0,8.0,100.0,27.68590927,7.575016499,24.84210205,24.9844799,56.24,5.565896034,315.0,17.0,163.0,5000.0,1.77,8.35,0.178,76.62908173,6.26,7.14,,,,6374.0,581.0,462.0,1197.0,54.50057983,1.014878035,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,, A16D6=N12,3.12,0.884,20.28,2.08,102.1815872,24.74662781,17.20999908,38437.66016,40409.54688,11/27/2022 15:00
279,11/27/2022 7:00,Dry,Vụ 3-2022,A16,A16N12,Circle,Nuôi 1,"one period, exchange water",834,MPNT,58.0,70.0,14.0,90.0,27.55895233,7.610077877,24.84784317,24.99088669,59.23,5.390180111,332.0,16.0,165.0,5000.0,1.72,8.56,0.196,73.93020248,6.43,7.11,,,,11283.0,,,,86.27224731,1.014921784,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,, A16D6=N12,2.4,0.68,15.6,1.6,98.07015228,24.79747963,17.22800064,38447.51563,40326.67969,11/27/2022 21:00
280,11/28/2022 7:00,Dry,Vụ 3-2022,A16,A16N12,Circle,Nuôi 1,"one period, exchange water",834,MPNT,59.0,71.0,8.0,90.0,28.10910606,7.592136383,24.35902786,24.54277611,62.5,5.515937805,289.0,22.1,160.0,5000.0,1.6,8.02,0.11,80.84809113,6.51,7.22,,,,10369.0,512.0,452.0,1085.0,60.84490204,1.014383912,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,, A16D6=N12,2.4,0.68,15.6,1.6,123.8699875,24.99978828,17.22800064,37758.11719,40000.33984,11/28/2022 15:00
281,11/28/2022 7:00,Dry,Vụ 3-2022,A16,A16N12,Circle,Nuôi 1,"one period, exchange water",834,MPNT,59.0,71.0,14.0,90.0,28.10755157,7.526484489,24.35041237,24.53496552,55.4,5.478987694,322.0,20.9,162.0,5500.0,2.0,8.43,0.52,80.30053711,6.05,6.86,,,,24361.0,,,,67.36564636,1.014378071,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,, A16D6=N12,2.0,0.64,15.6,1.6,123.0315018,25.00844574,17.22800064,37746.10156,39986.49219,11/28/2022 21:00
282,11/29/2022 7:00,Dry,Vụ 3-2022,A16,A16N12,Circle,Nuôi 1,"one period, exchange water",834,MPNT,60.0,72.0,8.0,100.0,28.13503456,7.694951057,24.34955597,24.53396416,66.5,5.593377113,295.0,20.4,156.0,5000.0,1.8,7.88,0.12,82.01438141,6.4,7.6,,,,10211.0,587.0,482.0,1185.0,47.28127289,1.014368653,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,, A16D6=N12,2.2,0.66,15.6,1.6,125.6494904,24.99707985,17.22800064,37744.55859,40004.67188,11/29/2022 15:00
283,11/29/2022 7:00,Dry,Vụ 3-2022,A16,A16N12,Circle,Nuôi 1,"one period, exchange water",834,MPNT,60.0,72.0,14.0,90.0,25.74398422,7.493975163,24.80256462,24.97053337,58.4,5.17482996,308.0,20.3,150.0,5000.0,1.75,8.11,0.14,73.0428772,6.8,7.1,,,,24081.0,,,,82.53622437,1.01543951,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,, A16D6=N12,2.2,0.66,15.6,1.6,112.4773102,25.66596603,17.22800064,38416.20313,38962.10156,11/29/2022 21:00
284,11/30/2022 7:00,Dry,Vụ 3-2022,A16,A16N12,Circle,Nuôi 1,"one period, exchange water",834,MPNT,61.0,,8.0,100.0,29.11854553,7.2786479,25.15499115,25.25562668,66.8,4.882182121,311.0,16.2,155.0,5000.0,1.86,7.86,0.84,73.092453,6.6,7.4,,,,7613.0,569.0,446.0,1085.0,89.42175293,1.014656544,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,, A16D6=N12,2.42,0.726,17.16,1.76,111.7240677,23.8599205,17.22800064,38854.80859,41911.28906,11/30/2022 15:00
285,11/30/2022 7:00,Dry,Vụ 3-2022,A16,A16N12,Circle,Nuôi 1,"one period, exchange water",834,MPNT,61.0,,14.0,90.0,29.231884,7.3149358,25.23753738,25.32935333,66.8,4.729705811,322.0,17.5,153.0,5000.0,2.1,7.96,0.98,70.97451782,5.8,6.8,,,,13844.0,,,,90.58285522,1.014681578,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,, A16D6=N12,2.42,0.726,17.16,1.76,108.457222,23.74281693,17.21899986,38968.23438,42118.0,11/30/2022 21:00
287,12/1/2022 7:00,Dry,Vụ 3-2022,A16,A16N12,Circle,Nuôi 1,"one period, exchange water",834,MPNT,62.0,,14.0,90.0,29.23470497,7.255394936,25.26303864,25.35234833,70.6,4.64298296,302.0,15.3,150.0,5000.0,1.3,7.74,0.75,69.68624115,5.7,6.7,,,,9314.0,,,,93.61315155,1.014699578,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,, A16D6=N12,2.42,0.726,17.16,1.76,106.4878693,23.7200985,17.23699951,39003.61328,42158.33984,12/1/2022 21:00
288,12/2/2022 7:00,Dry,Vụ 3-2022,A16,A16N12,Circle,Nuôi 1,"one period, exchange water",834,MPNT,63.0,,8.0,100.0,26.32441521,7.537316332,25.32584,25.41611862,55.3,4.635334015,301.0,16.1,158.0,5000.0,0.87,7.61,0.84,68.55371094,5.8,6.8,,,,6831.0,541.0,471.0,1057.0,85.11830139,1.015038848,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,, A16D6=N12,2.75,0.88,21.45,2.2,104.9817581,24.04740143,17.22800064,39101.71875,41584.53516,12/2/2022 15:00
289,12/2/2022 7:00,Dry,Vụ 3-2022,A16,A16N12,Circle,Nuôi 1,"one period, exchange water",834,MPNT,63.0,,14.0,90.0,28.36493301,7.266121387,25.30748749,25.39920235,60.8,4.580891609,315.0,18.5,159.0,5000.0,1.1,7.8,0.68,67.78738403,6.3,5.9,,,,4381.0,,,,86.13634491,1.015012264,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,, A16D6=N12,2.25,0.72,17.55,1.8,103.7985306,24.04591751,17.21899986,39075.69531,41587.10156,12/2/2022 21:00
290,12/3/2022 7:00,Dry,Vụ 3-2022,A16,A16N12,Circle,Nuôi 1,"one period, exchange water",834,MPNT,64.0,,8.0,100.0,27.69869232,7.270717621,25.32840919,25.42416,56.9,5.154900551,258.0,14.0,150.0,5000.0,0.84,6.98,0.88,75.44516754,5.6,6.7,,,,6359.0,550.0,440.0,1103.0,101.9768753,1.015237927,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,, A16D6=N12,2.25,0.72,17.55,1.8,115.6985474,24.3130188,17.21899986,39114.08984,41130.22656,12/3/2022 15:00
291,12/3/2022 7:00,Dry,Vụ 3-2022,A16,A16N12,Circle,Nuôi 1,"one period, exchange water",834,MPNT,64.0,,14.0,100.0,27.66099167,7.266699314,25.34289932,25.43762016,68.6,5.173028469,302.0,13.0,149.0,5000.0,0.44,7.3,0.84,75.66868591,5.8,6.9,,,,8258.0,,,,101.7122345,1.015260577,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,, A16D6=N12,2.25,0.72,17.55,1.8,116.0510254,24.31680679,17.22800064,39134.80078,41123.82031,12/3/2022 21:00
292,12/4/2022 7:00,Dry,Vụ 3-2022,A16,A16N12,Circle,Nuôi 1,"one period, exchange water",834,MPNT,65.0,,8.0,100.0,27.95533562,7.383884907,24.59007072,24.75367737,55.9,5.357340336,285.0,13.0,155.0,5000.0,1.2,6.84,1.1,78.4225235,6.4,6.8,,,,7539.0,650.0,455.0,1088.0,88.07945251,1.014605045,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,, A16D6=N12,1.5,0.48,11.7,1.2,120.1954651,24.85569954,17.21899986,38082.57813,40232.22266,12/4/2022 15:00
293,12/4/2022 7:00,Dry,Vụ 3-2022,A16,A16N12,Circle,Nuôi 1,"one period, exchange water",834,MPNT,65.0,,14.0,90.0,28.02163124,7.373171806,24.57329941,24.73789024,63.8,5.32540226,314.0,15.5,150.0,5000.0,1.6,7.16,0.98,78.03429413,6.2,6.6,,,,9355.0,,,,89.17141724,1.014571667,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,, A16D6=N12,0.0,0.0,0.0,0.0,119.58255,24.84178352,17.20999908,38058.29297,40254.75781,12/4/2022 21:00
294,12/5/2022 7:00,Dry,Vụ 3-2022,A16,A16N12,Circle,Nuôi 1,"one period, exchange water",834,MPNT,66.0,,8.0,100.0,26.89427185,7.737791538,23.59116936,25.65077972,60.23,5.011168957,269.0,13.0,157.0,5500.0,1.5,7.1,1.2,74.9267807,6.3,6.7,,,,6233.0,693.0,500.0,1054.0,143.9027863,1.015054822,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,, A16D6=N12,1.5,0.48,11.7,1.2,114.5890427,23.58601761,17.21899986,39462.73828,42398.0,12/5/2022 15:00
295,12/5/2022 7:00,Dry,Vụ 3-2022,A16,A16N12,Circle,Nuôi 1,"one period, exchange water",834,MPNT,66.0,,14.0,90.0,29.38804245,7.734858513,23.83436852,25.6037178,69.2,4.996079445,300.0,13.0,160.0,5000.0,1.9,7.22,1.1,74.05317688,6.35,6.7,,,,14123.0,,,,147.6006622,1.015174508,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,, A16D6=N12,1.5,0.48,11.7,1.2,113.38694,23.8439579,17.22800064,39390.33594,41939.34766,12/5/2022 21:00
296,12/6/2022 7:00,Dry,Vụ 3-2022,A16,A16N12,Circle,Nuôi 1,"one period, exchange water",834,MPNT,67.0,,8.0,100.0,25.25518036,7.734745979,23.50312996,25.57670212,69.12,5.06359148,269.0,12.0,156.0,5500.0,1.8,7.12,1.12,74.87490845,6.41,6.72,,,,5231.0,702.0,479.0,1125.0,151.1530914,1.015193343,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,, A16D6=N12,1.5,0.48,11.7,1.2,114.6800842,23.92616844,17.21899986,39348.77344,41795.24219,12/6/2022 15:00
297,12/6/2022 7:00,Dry,Vụ 3-2022,A16,A16N12,Circle,Nuôi 1,"one period, exchange water",834,MPNT,67.0,,14.0,90.0,27.04511833,7.734693527,23.45187092,25.59265137,68.2,5.107049465,305.0,12.0,154.0,5500.0,2.1,7.25,1.15,75.25971222,6.42,6.79,,,,16823.0,,,,153.0866699,1.015271544,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,, A16D6=N12,1.6,0.512,12.48,1.28,115.3245468,24.00192261,17.21899986,39373.30859,41663.32813,12/6/2022 21:00
