farm,Độ mặn,Nhiệt độ,saturated_oxygen,oxygen_component_pressure,redox,external_voltage,module,module_name,Tuổi tôm,Date,pH,Độ kiềm,nitrit_kit,tan,type3,Season,Loại ao,Giống tôm,Công nghệ nuôi,Mực nước,Vụ nuôi,Time,ao,Độ cứng,Độ màu,area,Ngày thả,Tuổi tôm.1,Độ trong,TDS
Unknown,34.4486351,31.05448532,94.98466492,143.87117,-24.79482269,17.18300056,Khu_2,2A3,49.0,2024-06-06,7.9,122.0,0.09,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,2A3,4605,275,834,72,86,22.5,0
Unknown,34.4486351,31.05448532,94.98466492,143.87117,-24.79482269,17.18300056,Khu_2,2A2,49.0,2024-06-06,7.9,104.0,0.04,0.2,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2A2,4605,275,834,69,83,22.5,0
Unknown,34.4486351,31.05448532,94.98466492,143.87117,-24.79482269,17.18300056,Khu_2,2A3,49.0,2024-06-06,7.9,121.0,0.01,0.2,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2A3,4605,275,834,72,86,22.5,0
Farm_Mien_Nam,33.60736465,31.54838562,110.0056,167.1071167,-17.50159836,17.17399979,Khu_2,2A3,50.0,2024-06-07,7.8,116.0,0.03,0.6,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2A3,4605,275,834,73,87,22.5,0
Farm_Mien_Nam,33.79057312,31.72322464,102.856987,156.173233,-25.76280212,17.16500092,Khu_2,2A4,50.0,2024-06-07,8.0,89.0,0.05,0.4,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2A4,4605,275,834,39,53,22.5,0
Unknown,34.4486351,31.05448532,94.98466492,143.87117,-24.79482269,17.18300056,Khu_2,2A1,54.0,2024-06-11,7.7,114.0,0.04,0.7,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2A1,4605,275,834,77,91,22.5,0
Unknown,34.4486351,31.05448532,94.98466492,143.87117,-24.79482269,17.18300056,Khu_2,2A2,54.0,2024-06-11,7.7,107.0,0.04,0.4,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2A2,4605,275,834,74,88,22.5,0
Unknown,34.4486351,31.05448532,94.98466492,143.87117,-24.79482269,17.18300056,Khu_2,2A1,54.0,2024-06-11,7.7,110.0,0.04,0.7,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2A1,4605,275,834,77,91,22.5,0
Unknown,34.4486351,31.05448532,94.98466492,143.87117,-24.79482269,17.18300056,Khu_2,2A2,54.0,2024-06-11,7.7,105.0,0.04,0.4,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,2A2,4605,275,834,74,88,22.5,0
Unknown,34.4486351,31.05448532,94.98466492,143.87117,-24.79482269,17.18300056,Khu_2,2A1,54.0,2024-06-11,7.7,114.0,0.04,0.7,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,2A1,4605,275,834,77,91,22.5,0
Unknown,34.4486351,31.05448532,94.98466492,143.87117,-24.79482269,17.18300056,Khu_2,2A2,54.0,2024-06-11,7.8,107.0,0.04,0.4,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2A2,4605,275,834,74,88,22.5,0
Unknown,34.4486351,31.05448532,94.98466492,143.87117,-24.79482269,17.18300056,Khu_2,2A1,54.0,2024-06-11,7.7,110.0,0.04,0.7,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,2A1,4605,275,834,77,91,22.5,0
Unknown,34.4486351,31.05448532,94.98466492,143.87117,-24.79482269,17.18300056,Khu_2,2A2,54.0,2024-06-11,7.8,105.0,0.04,0.4,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,2A2,4605,275,834,74,88,22.5,0
Farm_Mien_Nam,35.22405624,31.34368324,95.93618011,145.8152313,-31.77810287,17.15600014,Khu_2,2A4,55.0,2024-06-12,7.8,114.0,0.05,0.7,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,2A4,4605,275,834,44,58,22.5,0
Farm_Mien_Nam,35.76675034,31.59978867,98.95493317,150.2992401,-33.74267197,17.19199944,Khu_2,2A2,56.0,2024-06-13,7.8,108.0,0.04,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,2A2,4605,275,834,76,90,22.5,0
Farm_Mien_Nam,35.76675034,31.59978867,98.95493317,150.2992401,-33.74267197,17.19199944,Khu_2,2A2,56.0,2024-06-13,7.8,108.0,0.04,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,2A2,4605,275,834,76,90,22.5,0
Farm_Mien_Nam,35.76675034,31.59978867,98.95493317,150.2992401,-33.74267197,17.19199944,Khu_2,2A2,56.0,2024-06-13,7.8,108.0,0.04,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2A2,4605,275,834,76,90,22.5,0
Farm_Mien_Nam,35.76675034,31.59978867,98.95493317,150.2992401,-33.74267197,17.19199944,Khu_2,2A2,56.0,2024-06-13,7.8,108.0,0.04,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,2A2,4605,275,834,76,90,22.5,0
Farm_Mien_Nam,35.76675034,31.59978867,98.95493317,150.2992401,-33.74267197,17.19199944,Khu_2,2A2,56.0,2024-06-13,7.8,108.0,0.04,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,2A2,4605,275,834,76,90,22.5,0
Farm_Mien_Nam,35.76675034,31.59978867,98.95493317,150.2992401,-33.74267197,17.19199944,Khu_2,2A2,56.0,2024-06-13,7.8,108.0,0.04,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2A2,4605,275,834,76,90,22.5,0
Farm_Mien_Nam,35.76675034,31.59978867,98.95493317,150.2992401,-33.74267197,17.19199944,Khu_2,2A2,56.0,2024-06-13,7.8,108.0,0.04,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,2A2,4605,275,834,76,90,22.5,0
Farm_Mien_Nam,35.76675034,31.59978867,98.95493317,150.2992401,-33.74267197,17.19199944,Khu_2,2A2,56.0,2024-06-13,7.8,108.0,0.04,0.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,2A2,4605,275,834,76,90,22.5,0
Unknown,34.4486351,31.05448532,94.98466492,143.87117,-24.79482269,17.18300056,Khu_2,2A4,57.0,2024-06-14,7.9,116.0,0.01,0.6,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2A4,4605,275,834,46,60,22.5,0
Farm_Mien_Nam,35.89673996,31.7262764,99.54360199,151.1410675,-32.1595726,17.18300056,Khu_2,2A2,58.0,2024-06-15,7.9,110.0,0.04,0.7,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,2A2,4605,275,834,78,92,22.5,0
Farm_Mien_Nam,35.89673996,31.7262764,99.54360199,151.1410675,-32.1595726,17.18300056,Khu_2,2A2,58.0,2024-06-15,7.9,110.0,0.04,0.4,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2A2,4605,275,834,78,92,22.5,0
Farm_Mien_Nam,35.89673996,31.7262764,99.54360199,151.1410675,-32.1595726,17.18300056,Khu_2,2A2,58.0,2024-06-15,7.9,111.0,0.04,0.7,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,2A2,4605,275,834,78,92,22.5,0
Farm_Mien_Nam,35.89673996,31.7262764,99.54360199,151.1410675,-32.1595726,17.18300056,Khu_2,2A2,58.0,2024-06-15,7.9,111.0,0.04,0.4,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,2A2,4605,275,834,78,92,22.5,0
Farm_Mien_Nam,35.89673996,31.7262764,99.54360199,151.1410675,-32.1595726,17.18300056,Khu_2,2A2,58.0,2024-06-15,7.9,110.0,0.04,0.7,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2A2,4605,275,834,78,92,22.5,0
Farm_Mien_Nam,35.89673996,31.7262764,99.54360199,151.1410675,-32.1595726,17.18300056,Khu_2,2A2,58.0,2024-06-15,7.9,110.0,0.04,0.4,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,2A2,4605,275,834,78,92,22.5,0
Farm_Mien_Nam,35.89673996,31.7262764,99.54360199,151.1410675,-32.1595726,17.18300056,Khu_2,2A2,58.0,2024-06-15,7.9,111.0,0.04,0.7,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,2A2,4605,275,834,78,92,22.5,0
Farm_Mien_Nam,35.89673996,31.7262764,99.54360199,151.1410675,-32.1595726,17.18300056,Khu_2,2A2,58.0,2024-06-15,7.9,111.0,0.04,0.4,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2A2,4605,275,834,78,92,22.5,0
Unknown,34.4486351,31.05448532,94.98466492,143.87117,-24.79482269,17.18300056,Khu_2,2A3,59.0,2024-06-16,7.9,120.0,0.04,0.4,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2A3,4605,275,834,82,96,22.5,0
Farm_Mien_Nam,35.47566605,31.26449394,99.34564972,151.0294647,-23.90790558,17.14699936,Khu_2,2A2,60.0,2024-06-17,7.9,107.0,0.01,0.8,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,2A2,4605,275,834,80,94,22.5,0
Farm_Mien_Nam,35.53350449,29.90975189,79.41725922,121.157196,-13.94439316,17.19199944,Khu_2,2A1,61.0,2024-06-18,7.8,117.0,0.04,2.0,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,2A1,4605,275,834,84,98,22.5,0
Farm_Mien_Nam,35.64392471,30.20991898,79.31504822,120.9099274,-33.9047966,17.13800049,Khu_2,2A1,61.0,2024-06-18,7.8,117.0,0.04,2.0,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,2A1,4605,275,834,84,98,22.5,0
Farm_Mien_Nam,35.67463684,30.39831734,86.30635834,131.5045471,-33.23007202,17.17399979,Khu_2,2B8,61.0,2024-06-18,7.7,98.0,0.01,1.2,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2B8,4605,275,834,45,59,22.5,0
Farm_Mien_Nam,35.2509613,30.39377403,86.20100403,131.34552,-17.97366714,17.10199928,Khu_2,2B8,61.0,2024-06-18,7.7,98.0,0.01,1.2,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,2B8,4605,275,834,45,59,22.5,0
Farm_Mien_Nam,35.19784546,30.15331841,84.19403076,128.3659821,-12.49957657,17.20100021,Khu_2,2A2,61.0,2024-06-18,7.8,112.0,0.04,1.8,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,2A2,4605,275,834,81,95,22.5,0
Farm_Mien_Nam,35.48654938,30.43781281,84.91877747,129.3772125,-33.75697708,17.10199928,Khu_2,2A2,61.0,2024-06-18,7.8,112.0,0.04,1.8,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2A2,4605,275,834,81,95,22.5,0
Farm_Mien_Nam,35.67463684,30.39831734,86.30635834,131.5045471,-33.23007202,17.17399979,Khu_2,2B8,61.0,2024-06-18,7.8,109.0,0.02,1.1,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,2B8,4605,275,834,45,59,22.5,0
Farm_Mien_Nam,35.2509613,30.39377403,86.20100403,131.34552,-17.97366714,17.10199928,Khu_2,2B8,61.0,2024-06-18,7.8,109.0,0.02,1.1,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2B8,4605,275,834,45,59,22.5,0
Farm_Mien_Nam,35.51789093,30.93631744,102.0892029,155.3356476,-30.32374954,17.12899971,Khu_2,2A2,62.0,2024-06-19,7.8,99.0,0.04,0.8,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,2A2,4605,275,834,82,96,22.5,0
Farm_Mien_Nam,35.99114227,30.82064438,81.51329041,124.0656586,-32.57680511,17.09300041,Khu_2,2A3,62.0,2024-06-19,7.7,110.0,0.04,0.9,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2A3,4605,275,834,85,99,22.5,0
Farm_Mien_Nam,35.50101471,30.0529213,85.26650238,130.0340271,-29.34861755,17.19199944,Khu_2,2B8,63.0,2024-06-20,7.7,118.0,0.05,1.0,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,2B8,4605,275,834,47,61,22.5,0
Farm_Mien_Nam,35.62469482,29.64832687,78.44373322,119.7495651,-24.79482269,17.18300056,Khu_2,2B8,63.0,2024-06-20,7.7,118.0,0.05,1.0,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2B8,4605,275,834,47,61,22.5,0
Farm_Mien_Nam,35.63051224,29.4941082,88.51252747,135.1713562,-30.67660904,17.18300056,Khu_2,2B8,63.0,2024-06-20,7.7,118.0,0.05,1.0,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2B8,4605,275,834,47,61,22.5,0
Farm_Mien_Nam,35.59923935,29.97358322,84.01581573,128.1521912,-33.4684906,17.17399979,Khu_2,2B7,63.0,2024-06-20,7.8,106.0,0.04,1.0,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2B7,4605,275,834,49,63,22.5,0
Farm_Mien_Nam,35.67715836,29.61190987,82.02622223,125.2296982,-24.79482269,17.18300056,Khu_2,2B7,63.0,2024-06-20,7.8,106.0,0.04,1.0,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,2B7,4605,275,834,49,63,22.5,0
Farm_Mien_Nam,35.58096695,29.57752991,88.38533783,134.9495544,-43.21265793,17.14699936,Khu_2,2B7,63.0,2024-06-20,7.8,106.0,0.04,1.0,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2B7,4605,275,834,49,63,22.5,0
Farm_Mien_Nam,35.50101471,30.0529213,85.26650238,130.0340271,-29.34861755,17.19199944,Khu_2,2B8,63.0,2024-06-20,7.8,109.0,0.03,1.0,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,2B8,4605,275,834,47,61,22.5,0
Farm_Mien_Nam,35.62469482,29.64832687,78.44373322,119.7495651,-24.79482269,17.18300056,Khu_2,2B8,63.0,2024-06-20,7.8,109.0,0.03,1.0,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,2B8,4605,275,834,47,61,22.5,0
Farm_Mien_Nam,35.63051224,29.4941082,88.51252747,135.1713562,-30.67660904,17.18300056,Khu_2,2B8,63.0,2024-06-20,7.8,109.0,0.03,1.0,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2B8,4605,275,834,47,61,22.5,0
Farm_Mien_Nam,35.29930878,29.55285645,85.07844543,129.9083557,-26.73316574,17.16500092,Khu_2,2A4,64.0,2024-06-21,7.8,121.0,0.01,2.6,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,2A4,4605,275,834,53,67,22.5,0
Farm_Mien_Nam,34.81371307,30.93953323,92.68019867,141.0180206,-36.48686981,17.10199928,Khu_2,2B7,70.0,2024-06-27,7.9,107.0,0.04,1.2,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,2B7,4605,275,834,56,70,22.5,0
Farm_Mien_Nam,34.81371307,30.93953323,92.68019867,141.0180206,-36.48686981,17.10199928,Khu_2,2B7,70.0,2024-06-27,7.9,113.0,0.88,1.0,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2B7,4605,275,834,56,70,22.5,0
Farm_Mien_Nam,34.81371307,30.93953323,92.68019867,141.0180206,-36.48686981,17.10199928,Khu_2,2B7,70.0,2024-06-27,7.9,113.0,0.88,7.1,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,2B7,4605,275,834,56,70,22.5,0
Farm_Mien_Nam,34.81371307,30.93953323,92.68019867,141.0180206,-36.48686981,17.10199928,Khu_2,2B7,70.0,2024-06-27,7.9,145.0,0.88,1.0,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,2B7,4605,275,834,56,70,22.5,0
Farm_Mien_Nam,34.81371307,30.93953323,92.68019867,141.0180206,-36.48686981,17.10199928,Khu_2,2B7,70.0,2024-06-27,7.9,145.0,0.88,7.1,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,2B7,4605,275,834,56,70,22.5,0
Farm_Mien_Nam,35.09529114,31.06086731,86.44290924,131.4854889,-27.60100937,17.16500092,Khu_2,2A1,71.0,2024-06-28,7.8,128.0,0.13,3.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2A1,4605,275,834,94,108,22.5,0
Farm_Mien_Nam,35.09529114,31.06086731,86.44290924,131.4854889,-27.60100937,17.16500092,Khu_2,2A1,71.0,2024-06-28,7.9,123.0,0.04,2.8,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2A1,4605,275,834,94,108,22.5,0
Farm_Mien_Nam,35.29130554,31.56583405,96.19080353,146.1144257,-16.20936966,17.16500092,Khu_2,2B8,73.0,2024-06-30,7.9,102.0,0.08,1.1,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,2B8,4605,275,834,57,71,22.5,0
Farm_Mien_Nam,34.88025284,31.2452774,95.61152649,145.3601532,-25.79856491,17.19199944,Khu_2,2A2,74.0,2024-07-01,7.8,117.0,0.03,1.9,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2A2,4605,275,834,94,108,22.5,0
Farm_Mien_Nam,35.77610016,31.80572128,92.81023407,140.8867493,-30.64323044,17.17399979,Khu_2,2A2,75.0,2024-07-02,7.8,110.0,0.04,1.4,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,2A2,4605,275,834,95,109,22.5,0
Farm_Mien_Nam,31.22416687,29.13128853,45.22180176,69.12081146,-22.61090851,17.16500092,Khu_2,2A1,76.0,2024-07-03,7.8,128.0,0.04,4.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,2A1,4605,275,834,99,113,22.5,0
Farm_Mien_Nam,31.40353394,30.62541199,77.01194763,117.274086,-23.99850464,17.16500092,Khu_2,2A1,76.0,2024-07-03,7.8,128.0,0.04,4.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,2A1,4605,275,834,99,113,22.5,0
Farm_Mien_Nam,31.25305176,29.11574554,59.23298264,90.54006195,-25.84624863,17.20100021,Khu_2,2A3,76.0,2024-07-03,7.8,110.0,0.04,2.8,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2A3,4605,275,834,99,113,22.5,0
Farm_Mien_Nam,31.41654587,30.48993683,83.18841553,126.7239532,-34.59144211,17.15600014,Khu_2,2A3,76.0,2024-07-03,7.8,110.0,0.04,2.8,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2A3,4605,275,834,99,113,22.5,0
Farm_Mien_Nam,31.20159912,29.27601242,67.52018738,103.1676331,-16.94369888,17.20100021,Khu_2,2A4,76.0,2024-07-03,7.8,123.0,0.04,3.6,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,2A4,4605,275,834,65,79,22.5,0
Farm_Mien_Nam,31.35873413,30.54867744,90.07784271,137.1981049,-26.48521042,17.19199944,Khu_2,2A4,76.0,2024-07-03,7.8,123.0,0.04,3.6,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2A4,4605,275,834,65,79,22.5,0
Farm_Mien_Nam,31.22296715,30.60495758,90.91266632,138.4494934,-25.23112869,17.17399979,Khu_2,2A4,77.0,2024-07-04,7.8,134.0,0.03,4.0,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,2A4,4605,275,834,66,80,22.5,0
Farm_Mien_Nam,31.18673134,29.68743896,80.25730896,122.5063095,-32.54819489,17.15600014,Khu_2,2A4,77.0,2024-07-04,7.8,134.0,0.03,4.0,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,2A4,4605,275,834,66,80,22.5,0
Farm_Mien_Nam,31.22373581,30.93703079,66.39929199,101.0308228,-39.38603973,17.13800049,Khu_2,2A3,78.0,2024-07-05,7.8,132.0,0.42,6.3,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2A3,4605,275,834,101,115,22.5,0
Farm_Mien_Nam,31.48482513,31.21009064,89.83334351,136.5883331,-36.31282425,17.18300056,Khu_2,2A2,79.0,2024-07-06,7.8,138.0,0.19,4.5,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2A2,4605,275,834,99,113,22.5,0
Farm_Mien_Nam,29.6488533,30.5826664,67.64938354,103.0281372,-24.79482269,17.18300056,Khu_2,2A3,81.0,2024-07-08,7.8,150.0,1.1,9.0,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2A3,4605,275,834,104,118,22.5,0
Farm_Mien_Nam,29.6488533,30.5826664,67.64938354,103.0281372,-24.79482269,17.18300056,Khu_2,2A3,81.0,2024-07-08,7.8,150.0,1.11,9.0,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,2A3,4605,275,834,104,118,22.5,0
Farm_Mien_Nam,29.6488533,30.5826664,67.64938354,103.0281372,-24.79482269,17.18300056,Khu_2,2A3,81.0,2024-07-08,7.8,150.0,1.1,9.0,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,2A3,4605,275,834,104,118,22.5,0
Farm_Mien_Nam,29.6488533,30.5826664,67.64938354,103.0281372,-24.79482269,17.18300056,Khu_2,2A3,81.0,2024-07-08,7.8,150.0,1.11,9.0,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2A3,4605,275,834,104,118,22.5,0
Farm_Mien_Nam,29.6488533,30.5826664,67.64938354,103.0281372,-24.79482269,17.18300056,Khu_2,2A3,81.0,2024-07-08,7.8,150.0,1.1,9.0,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,2A3,4605,275,834,104,118,22.5,0
Farm_Mien_Nam,29.6488533,30.5826664,67.64938354,103.0281372,-24.79482269,17.18300056,Khu_2,2A3,81.0,2024-07-08,7.8,150.0,1.11,9.0,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,2A3,4605,275,834,104,118,22.5,0
Farm_Mien_Nam,29.6488533,30.5826664,67.64938354,103.0281372,-24.79482269,17.18300056,Khu_2,2A3,81.0,2024-07-08,7.8,150.0,1.1,9.0,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2A3,4605,275,834,104,118,22.5,0
Farm_Mien_Nam,29.6488533,30.5826664,67.64938354,103.0281372,-24.79482269,17.18300056,Khu_2,2A3,81.0,2024-07-08,7.8,150.0,1.11,9.0,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2A3,4605,275,834,104,118,22.5,0
Farm_Mien_Nam,29.6488533,30.5826664,67.64938354,103.0281372,-24.79482269,17.18300056,Khu_2,2A3,81.0,2024-07-08,7.7,150.0,1.1,9.0,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",75.8,Vụ 1,8.0,2A3,4605,275,834,104,118,22.5,0
Farm_Mien_Nam,29.6488533,30.5826664,67.64938354,103.0281372,-24.79482269,17.18300056,Khu_2,2A3,81.0,2024-07-08,7.7,150.0,1.11,9.0,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,2A3,4605,275,834,104,118,22.5,0
Farm_Mien_Nam,29.6488533,30.5826664,67.64938354,103.0281372,-24.79482269,17.18300056,Khu_2,2A3,81.0,2024-07-08,7.7,150.0,1.1,9.0,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2A3,4605,275,834,104,118,22.5,0
Farm_Mien_Nam,29.6488533,30.5826664,67.64938354,103.0281372,-24.79482269,17.18300056,Khu_2,2A3,81.0,2024-07-08,7.7,150.0,1.11,9.0,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,2A3,4605,275,834,104,118,22.5,0
Farm_Mien_Nam,31.54735756,30.55743599,80.52988434,122.652771,-21.37828445,17.18300056,Khu_2,2A4,81.0,2024-07-08,7.8,170.0,0.41,6.9,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,2A4,4605,275,834,70,84,22.5,0
Farm_Mien_Nam,29.6488533,30.5826664,67.64938354,103.0281372,-24.79482269,17.18300056,Khu_2,2A3,81.0,2024-07-08,7.7,150.0,1.1,9.0,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",90.0,Vụ 1,8.0,2A3,4605,275,834,104,118,22.5,0
Farm_Mien_Nam,29.6488533,30.5826664,67.64938354,103.0281372,-24.79482269,17.18300056,Khu_2,2A3,81.0,2024-07-08,7.7,150.0,1.11,9.0,Culture Pond,Rainy,Rectangle,Vietuc,"two period, grow, exchange water",85.0,Vụ 1,8.0,2A3,4605,275,834,104,118,22.5,0
