farm,salinity_percentage,temperature_Iots,saturated_oxygen,oxygen_component_pressure,redox,external_voltage,module,pond,Tu?i tôm,Date,pH,?? ki?m,nitrit_kit,tan,type3
Farm_Mien_Nam,35.25588989,32.77053452,102.675415,155.437973,-20.75124359,17.15600014,Khu_2,2A2,35,2024-05-23,8,93,0.08,0.3,Culture Pond
Farm_Mien_Nam,35.50873566,32.61908722,94.99338531,143.87117,-28.33295441,17.20100021,Khu_2,2A2,35,2024-05-23,8,93,0.08,0.3,Culture Pond
Farm_Mien_Nam,39.57280731,30.48574066,87.79115295,133.7837219,-17.74001694,17.14699936,Khu_2,2A5,28,2024-05-16,8.2,121,,0.2,Culture Pond
Farm_Mien_Nam,,33,,,,,Khu_2,2A1,16,2024-05-04,8.1,124,0.05,0.3,Culture Pond
Farm_Mien_Nam,,33,,,,,Khu_2,2A1,16,2024-05-04,8.3,118,0.09,0.3,Culture Pond
,,,,,,,Khu_2,2A1,18,2024-05-06,8,108,0.05,0.4,Culture Pond
,,,,,,,Khu_2,2A5,20,2024-05-08,8,117,,0.3,Culture Pond
,,,,,,,Khu_2,2A1,23,2024-05-11,7.9,129,0.11,0.4,Culture Pond
,,,,,,,Khu_2,2A5,23,2024-05-11,8.2,122,,0.3,Culture Pond
Farm_Mien_Nam,40,32,,,,,Khu_2,2A5,27,2024-05-15,8.1,125,0.01,0.3,Culture Pond
Farm_Mien_Nam,39.49187088,32.08205032,101.6791916,154.2319336,66.20001221,17.15600014,Khu_2,2A5,27,2024-05-15,8.1,125,0.01,0.3,Culture Pond
Farm_Mien_Nam,39.34177017,31.74449921,125.1022873,189.9383698,-26.79515457,17.16500092,Khu_2,2A1,31,2024-05-19,8,132,0.05,0.4,Culture Pond
Farm_Mien_Nam,39.34177017,31.74449921,125.1022873,189.9383698,-26.79515457,17.16500092,Khu_2,2A1,31,2024-05-19,8.2,132,0.02,0.3,Culture Pond
Farm_Mien_Nam,34.94079971,33.0519104,104.61129,158.2387085,-20.33401108,17.12899971,Khu_2,2A2,38,2024-05-26,8.1,125,0.01,0.3,Culture Pond
Farm_Mien_Nam,29.87979889,31.10375595,103.0433731,156.7180634,-15.10072327,17.19199944,Khu_2,2A4,40,2024-05-28,7.8,96,0.01,0.3,Culture Pond
Farm_Mien_Nam,29.87979889,31.10375595,103.0433731,156.7180634,-15.10072327,17.19199944,Khu_2,2A4,40,2024-05-28,8.2,100,0.03,0.3,Culture Pond
Farm_Mien_Nam,29.44798279,31.25444794,109.624054,166.6596069,-23.91505814,,Khu_2,2B7,40,2024-05-28,8.3,85,0.01,0.2,Culture Pond
Farm_Mien_Nam,30.29509926,30.63156891,106.1435242,161.6332092,-25.10715103,17.16500092,Khu_2,2A3,44,2024-06-01,7.8,103,,0.3,Culture Pond
Farm_Mien_Nam,30.29509926,30.63156891,106.1435242,161.6332092,-25.10715103,17.16500092,Khu_2,2A3,44,2024-06-01,7.8,103,,0.3,Culture Pond
Farm_Mien_Nam,30.29509926,30.63156891,106.1435242,161.6332092,-25.10715103,17.16500092,Khu_2,2A3,44,2024-06-01,7.8,102,,0.3,Culture Pond
Farm_Mien_Nam,30.29509926,30.63156891,106.1435242,161.6332092,-25.10715103,17.16500092,Khu_2,2A3,44,2024-06-01,7.8,102,,0.3,Culture Pond
Farm_Mien_Nam,30.29509926,30.63156891,106.1435242,161.6332092,-25.10715103,17.16500092,Khu_2,2A3,44,2024-06-01,7.8,103,,0.3,Culture Pond
Farm_Mien_Nam,30.29509926,30.63156891,106.1435242,161.6332092,-25.10715103,17.16500092,Khu_2,2A3,44,2024-06-01,7.8,103,,0.3,Culture Pond
Farm_Mien_Nam,30.29509926,30.63156891,106.1435242,161.6332092,-25.10715103,17.16500092,Khu_2,2A3,44,2024-06-01,7.8,102,,0.3,Culture Pond
Farm_Mien_Nam,30.29509926,30.63156891,106.1435242,161.6332092,-25.10715103,17.16500092,Khu_2,2A3,44,2024-06-01,7.8,102,,0.3,Culture Pond
,,,,,,,Khu_2,2B7,45,2024-06-02,7.8,85,,0.2,Culture Pond
,,,,,,,Khu_2,2A2,45,2024-06-02,7.8,92,,0.2,Culture Pond
,,,,,,,Khu_2,2A3,45,2024-06-02,7.8,95,0.02,0.3,Culture Pond
,,,,,,,Khu_2,2B7,45,2024-06-02,8.1,89,,0.2,Culture Pond
Farm_Mien_Nam,31.53030396,31.84370041,107.2163773,162.7383881,-33.54955292,17.10199928,Khu_2,2A3,46,2024-06-03,7.9,101,0.04,0.3,Culture Pond
Farm_Mien_Nam,31.53030396,31.84370041,107.2163773,162.7383881,-33.54955292,17.10199928,Khu_2,2A3,46,2024-06-03,7.9,101,0.01,0.3,Culture Pond
Farm_Mien_Nam,31.53030396,31.84370041,107.2163773,162.7383881,-33.54955292,17.10199928,Khu_2,2A3,46,2024-06-03,7.9,101,0.04,0.3,Culture Pond
Farm_Mien_Nam,31.53030396,31.84370041,107.2163773,162.7383881,-33.54955292,17.10199928,Khu_2,2A3,46,2024-06-03,7.9,101,0.01,0.3,Culture Pond
Farm_Mien_Nam,31.53030396,31.84370041,107.2163773,162.7383881,-33.54955292,17.10199928,Khu_2,2A3,46,2024-06-03,7.9,101,0.04,0.3,Culture Pond
Farm_Mien_Nam,31.53030396,31.84370041,107.2163773,162.7383881,-33.54955292,17.10199928,Khu_2,2A3,46,2024-06-03,7.9,101,0.01,0.3,Culture Pond
Farm_Mien_Nam,31.53030396,31.84370041,107.2163773,162.7383881,-33.54955292,17.10199928,Khu_2,2A3,46,2024-06-03,7.9,101,0.04,0.3,Culture Pond
Farm_Mien_Nam,31.53030396,31.84370041,107.2163773,162.7383881,-33.54955292,17.10199928,Khu_2,2A3,46,2024-06-03,7.9,101,0.01,0.3,Culture Pond
Farm_Mien_Nam,31.53030396,31.84370041,107.2163773,162.7383881,-33.54955292,17.10199928,Khu_2,2A3,46,2024-06-03,7.9,101,0.04,0.3,Culture Pond
Farm_Mien_Nam,31.53030396,31.84370041,107.2163773,162.7383881,-33.54955292,17.10199928,Khu_2,2A3,46,2024-06-03,7.9,101,0.01,0.3,Culture Pond
Farm_Mien_Nam,31.53030396,31.84370041,107.2163773,162.7383881,-33.54955292,17.10199928,Khu_2,2A3,46,2024-06-03,7.9,101,0.04,0.3,Culture Pond
Farm_Mien_Nam,31.53030396,31.84370041,107.2163773,162.7383881,-33.54955292,17.10199928,Khu_2,2A3,46,2024-06-03,7.9,101,0.01,0.3,Culture Pond
Farm_Mien_Nam,40,31.83371735,106.850296,162.2006836,150.6328278,17.25499916,Khu_2,2A5,13,2024-05-01,8.1,127,0.04,0.4,Culture Pond
Farm_Mien_Nam,,34,,,,,Khu_2,2A5,16,2024-05-04,8.1,125,,0.4,Culture Pond
,,,,,,,Khu_2,2A1,20,2024-05-08,8,128,0.05,0.4,Culture Pond
,,,,,,,Khu_2,2A3,20,2024-05-08,8.1,109,,0.2,Culture Pond
Farm_Mien_Nam,,31.7,,,,,Khu_2,2A5,24,2024-05-12,7.7,126,0.03,0.3,Culture Pond
Farm_Mien_Nam,,,,,,,Khu_2,2A5,24,2024-05-12,7.7,126,0.03,0.3,Culture Pond
,,,,,,,Khu_2,2A5,25,2024-05-13,8.2,132,0.04,0.3,Culture Pond
Farm_Mien_Nam,39.09661484,32.08681488,120.267334,182.4244995,-30.14970398,17.17399979,Khu_2,2A3,31,2024-05-19,7.9,124,0.11,0.4,Culture Pond
Farm_Mien_Nam,39.78369141,32.12863159,105.2378159,159.6087036,-27.03118896,17.14699936,Khu_2,2A4,31,2024-05-19,7.9,117,0.03,0.4,Culture Pond
Farm_Mien_Nam,39.78369141,32.12863159,105.2378159,159.6087036,-27.03118896,17.14699936,Khu_2,2A4,31,2024-05-19,8.1,150,,0.3,Culture Pond
Farm_Mien_Nam,39.09661484,32.08681488,120.267334,182.4244995,-30.14970398,17.17399979,Khu_2,2A3,31,2024-05-19,8,129,,0.3,Culture Pond
Farm_Mien_Nam,37.40631104,31.31667709,126.4559937,192.2168274,-16.94369888,17.17399979,Khu_2,2A1,32,2024-05-20,7.9,125,0.02,0.4,Culture Pond
Farm_Mien_Nam,34.4486351,32.67094421,96.95662689,146.8226624,-17.64464951,17.21899986,Khu_2,2A3,37,2024-05-25,7.8,122,,0.3,Culture Pond
Farm_Mien_Nam,34.4486351,32.67094421,96.95662689,146.8226624,-17.64464951,17.21899986,Khu_2,2A3,37,2024-05-25,8,119,,0.4,Culture Pond
Farm_Mien_Nam,34.56929779,33.26453781,118.1567917,178.6158752,-11.05237579,17.12000084,Khu_2,2A4,38,2024-05-26,8.1,138,0.02,0.3,Culture Pond
Farm_Mien_Nam,33.12063599,32.41095352,113.865036,172.5555878,,,Khu_2,2A4,39,2024-05-27,8,105,0.01,0.4,Culture Pond
Farm_Mien_Nam,33.12063599,32.41095352,113.865036,172.5555878,,,Khu_2,2A4,39,2024-05-27,8.2,114,0.03,0.3,Culture Pond
Farm_Mien_Nam,32.36962509,31.98770332,88.34521484,134.041275,-16.06631851,17.15600014,Khu_2,2A1,39,2024-05-27,8,112,0.02,0.3,Culture Pond
Farm_Mien_Nam,33.18474579,32.32275391,103.4360809,156.7903595,-18.05472946,17.15600014,Khu_2,2B8,39,2024-05-27,8,118,,0.3,Culture Pond
Farm_Mien_Nam,29.69726753,30.89567947,105.7061539,160.8562775,-26.7069397,17.20999908,Khu_2,2B8,42,2024-05-30,7.4,78,0.04,0.1,Culture Pond
Farm_Mien_Nam,29.69726753,30.89567947,105.7061539,160.8562775,-26.7069397,17.20999908,Khu_2,2B8,42,2024-05-30,7.4,78,0.01,0.1,Culture Pond
Farm_Mien_Nam,29.69726753,30.89567947,105.7061539,160.8562775,-26.7069397,17.20999908,Khu_2,2B8,42,2024-05-30,7.4,78,0.02,0.1,Culture Pond
Farm_Mien_Nam,29.69726753,30.89567947,105.7061539,160.8562775,-26.7069397,17.20999908,Khu_2,2B8,42,2024-05-30,7.4,78,0.04,0.2,Culture Pond
Farm_Mien_Nam,29.69726753,30.89567947,105.7061539,160.8562775,-26.7069397,17.20999908,Khu_2,2B8,42,2024-05-30,7.4,78,0.01,0.2,Culture Pond
Farm_Mien_Nam,29.69726753,30.89567947,105.7061539,160.8562775,-26.7069397,17.20999908,Khu_2,2B8,42,2024-05-30,7.4,78,0.02,0.2,Culture Pond
Farm_Mien_Nam,29.69726753,30.89567947,105.7061539,160.8562775,-26.7069397,17.20999908,Khu_2,2B8,42,2024-05-30,7.4,78,0.04,0.1,Culture Pond
Farm_Mien_Nam,29.69726753,30.89567947,105.7061539,160.8562775,-26.7069397,17.20999908,Khu_2,2B8,42,2024-05-30,7.4,78,0.01,0.1,Culture Pond
Farm_Mien_Nam,29.69726753,30.89567947,105.7061539,160.8562775,-26.7069397,17.20999908,Khu_2,2B8,42,2024-05-30,7.4,78,0.02,0.1,Culture Pond
Farm_Mien_Nam,29.69726753,30.89567947,105.7061539,160.8562775,-26.7069397,17.20999908,Khu_2,2B8,42,2024-05-30,7.4,65,0.04,0.1,Culture Pond
Farm_Mien_Nam,29.69726753,30.89567947,105.7061539,160.8562775,-26.7069397,17.20999908,Khu_2,2B8,42,2024-05-30,7.4,65,0.01,0.1,Culture Pond
Farm_Mien_Nam,29.69726753,30.89567947,105.7061539,160.8562775,-26.7069397,17.20999908,Khu_2,2B8,42,2024-05-30,7.4,65,0.02,0.1,Culture Pond
Farm_Mien_Nam,29.69726753,30.89567947,105.7061539,160.8562775,-26.7069397,17.20999908,Khu_2,2B8,42,2024-05-30,7.4,65,0.04,0.2,Culture Pond
Farm_Mien_Nam,29.69726753,30.89567947,105.7061539,160.8562775,-26.7069397,17.20999908,Khu_2,2B8,42,2024-05-30,7.4,65,0.01,0.2,Culture Pond
Farm_Mien_Nam,31.53030396,31.84370041,107.2163773,162.7383881,-33.54955292,17.10199928,Khu_2,2A3,46,2024-06-03,7.9,101,0.04,0.3,Culture Pond
Farm_Mien_Nam,,30.52435303,96.76439667,147.4031372,155.9066315,17.26399994,Khu_2,2A5,8,2024-04-26,8,118,0.02,0.4,Culture Pond
Farm_Mien_Nam,,32.02508545,97.34056854,147.6740723,141.1676025,17.26399994,Khu_2,2A3,9,2024-04-27,8,127,0.01,0.4,Culture Pond
Farm_Mien_Nam,,32.31717682,95.60691833,144.9167938,174.591507,17.26399994,Khu_2,2A5,9,2024-04-27,7.9,130,0.02,0.7,Culture Pond
Farm_Mien_Nam,,33.04236603,94.76290131,143.3499298,61.34745026,17.26399994,Khu_2,2A5,9,2024-04-27,7.9,130,0.02,0.7,Culture Pond
Farm_Mien_Nam,,31.93444061,97.68795776,148.2342682,203.9503632,17.26399994,Khu_2,2A1,10,2024-04-28,8.2,148,0.03,0.5,Culture Pond
Farm_Mien_Nam,,31.86393738,98.39796448,149.3408508,181.1098633,17.29100037,Khu_2,2A1,10,2024-04-28,8.2,148,0.03,0.5,Culture Pond
Farm_Mien_Nam,29.69726753,30.89567947,105.7061539,160.8562775,-26.7069397,17.20999908,Khu_2,2B8,42,2024-05-30,7.4,65,0.02,0.2,Culture Pond
Farm_Mien_Nam,,34,,,,,Khu_2,2A1,15,2024-05-03,8.3,129,0.08,0.4,Culture Pond
Farm_Mien_Nam,,34,,,,,Khu_2,2A1,15,2024-05-03,8.3,129,0.08,0.4,Culture Pond
Farm_Mien_Nam,,34,,,,,Khu_2,2A1,15,2024-05-03,8.3,120,0.08,0.4,Culture Pond
Farm_Mien_Nam,,34,,,,,Khu_2,2A1,15,2024-05-03,8.3,120,0.08,0.4,Culture Pond
Farm_Mien_Nam,,34,,,,,Khu_2,2A1,15,2024-05-03,8.2,129,0.08,0.4,Culture Pond
Farm_Mien_Nam,,34,,,,,Khu_2,2A1,15,2024-05-03,8.2,129,0.08,0.4,Culture Pond
Farm_Mien_Nam,,34,,,,,Khu_2,2A1,15,2024-05-03,8.2,120,0.08,0.4,Culture Pond
Farm_Mien_Nam,,34,,,,,Khu_2,2A1,15,2024-05-03,8.2,120,0.08,0.4,Culture Pond
Farm_Mien_Nam,,35,,,,,Khu_2,2A5,17,2024-05-05,8.3,127,,0.4,Culture Pond
,,,,,,,Khu_2,2A1,20,2024-05-08,8,119,0.03,0.4,Culture Pond
,,,,,,,Khu_2,2A3,25,2024-05-13,8,115,,0.3,Culture Pond
,,,,,,,Khu_2,2A5,25,2024-05-13,8,119,0.03,0.4,Culture Pond
,,,,,,,Khu_2,2A3,25,2024-05-13,8.1,126,,0.2,Culture Pond
Farm_Mien_Nam,40,31.5,,,,,Khu_2,2A1,27,2024-05-15,8,127,0.05,0.3,Culture Pond
Farm_Mien_Nam,40.03011322,31.39393425,103.8663559,157.8471222,-25.54345703,17.15600014,Khu_2,2A1,27,2024-05-15,8,127,0.05,0.3,Culture Pond
Farm_Mien_Nam,40,31.5,,,,,Khu_2,2A1,27,2024-05-15,8.2,127,0.04,0.3,Culture Pond
Farm_Mien_Nam,40.03011322,31.39393425,103.8663559,157.8471222,-25.54345703,17.15600014,Khu_2,2A1,27,2024-05-15,8.2,127,0.04,0.3,Culture Pond
,,,,,,,Khu_2,2A1,29,2024-05-17,8,131,0.03,0.3,Culture Pond
,,,,,,,Khu_2,2A1,29,2024-05-17,8.1,135,0.01,0.3,Culture Pond
,,,,,,,Khu_2,2A3,30,2024-05-18,8,121,,0.2,Culture Pond
,,,,,,,Khu_2,2A3,30,2024-05-18,8.1,114,,0.2,Culture Pond
Farm_Mien_Nam,39.3531189,32.31376266,116.2911224,176.2807922,-28.73111343,17.19199944,Khu_2,2A5,31,2024-05-19,8.1,141,,0.3,Culture Pond
Farm_Mien_Nam,37.40631104,31.31667709,126.4559937,192.2168274,-16.94369888,17.17399979,Khu_2,2A1,32,2024-05-20,8.1,126,0.02,0.3,Culture Pond
Farm_Mien_Nam,36.1247406,31.49736023,95.81588745,145.571991,-28.28288651,17.20999908,Khu_2,2B7,33,2024-05-21,8,63,,0.5,Culture Pond
,,,,,,,Khu_2,2A2,36,2024-05-24,8,108,0.01,0.5,Culture Pond
,,,,,,,Khu_2,2A1,37,2024-05-25,8.3,115,0.05,0.2,Culture Pond
Farm_Mien_Nam,32.36962509,31.98770332,88.34521484,134.041275,-16.06631851,17.15600014,Khu_2,2A1,39,2024-05-27,8,116,0.06,0.3,Culture Pond
Farm_Mien_Nam,33.18474579,32.32275391,103.4360809,156.7903595,-18.05472946,17.15600014,Khu_2,2B8,39,2024-05-27,7.9,105,,0.3,Culture Pond
Farm_Mien_Nam,33.36562729,32.42502975,111.2335052,168.5609436,9.005779266,17.11100006,Khu_2,2B7,39,2024-05-27,8.2,102,,0.2,Culture Pond
Farm_Mien_Nam,29.94182396,30.9573555,92.97919464,141.4662933,-17.50636673,17.16500092,Khu_2,2A3,40,2024-05-28,7.9,88,0.01,0.3,Culture Pond
Farm_Mien_Nam,29.81895065,31.09400177,94.04772949,143.0403442,-13.82518387,17.17399979,Khu_2,2A1,41,2024-05-29,7.8,101,0.04,0.4,Culture Pond
Farm_Mien_Nam,30.06605339,31.29271889,107.1369705,162.8618164,-12.12049103,17.17399979,Khu_2,2A2,41,2024-05-29,7.9,91,,0.2,Culture Pond
Farm_Mien_Nam,30.06605339,31.29271889,107.1369705,162.8618164,-12.12049103,17.17399979,Khu_2,2A2,41,2024-05-29,8,81,,0.2,Culture Pond
Farm_Mien_Nam,29.45011711,30.88021469,107.8061905,164.058609,-24.22500229,17.17399979,Khu_2,2B7,42,2024-05-30,7.5,34,0.03,0.2,Culture Pond
Farm_Mien_Nam,29.45011711,30.88021469,107.8061905,164.058609,-24.22500229,17.17399979,Khu_2,2B7,42,2024-05-30,7.5,34,0.02,0.2,Culture Pond
Farm_Mien_Nam,29.45011711,30.88021469,107.8061905,164.058609,-24.22500229,17.17399979,Khu_2,2B7,42,2024-05-30,7.5,29,0.03,0.2,Culture Pond
Farm_Mien_Nam,29.45011711,30.88021469,107.8061905,164.058609,-24.22500229,17.17399979,Khu_2,2B7,42,2024-05-30,7.5,29,0.02,0.2,Culture Pond
Farm_Mien_Nam,29.45011711,30.88021469,107.8061905,164.058609,-24.22500229,17.17399979,Khu_2,2B7,42,2024-05-30,7.5,84,0.03,0.2,Culture Pond
Farm_Mien_Nam,29.45011711,30.88021469,107.8061905,164.058609,-24.22500229,17.17399979,Khu_2,2B7,42,2024-05-30,7.5,84,0.02,0.2,Culture Pond
Farm_Mien_Nam,29.45011711,30.88021469,107.8061905,164.058609,-24.22500229,17.17399979,Khu_2,2B7,42,2024-05-30,7.5,34,0.03,0.2,Culture Pond
Farm_Mien_Nam,29.45011711,30.88021469,107.8061905,164.058609,-24.22500229,17.17399979,Khu_2,2B7,42,2024-05-30,7.5,34,0.02,0.2,Culture Pond
Farm_Mien_Nam,29.45011711,30.88021469,107.8061905,164.058609,-24.22500229,17.17399979,Khu_2,2B7,42,2024-05-30,7.5,29,0.03,0.2,Culture Pond
Farm_Mien_Nam,29.45011711,30.88021469,107.8061905,164.058609,-24.22500229,17.17399979,Khu_2,2B7,42,2024-05-30,7.5,29,0.02,0.2,Culture Pond
Farm_Mien_Nam,29.45011711,30.88021469,107.8061905,164.058609,-24.22500229,17.17399979,Khu_2,2B7,42,2024-05-30,7.5,84,0.03,0.2,Culture Pond
Farm_Mien_Nam,29.45011711,30.88021469,107.8061905,164.058609,-24.22500229,17.17399979,Khu_2,2B7,42,2024-05-30,7.5,84,0.02,0.2,Culture Pond
Farm_Mien_Nam,29.45011711,30.88021469,107.8061905,164.058609,-24.22500229,17.17399979,Khu_2,2B7,42,2024-05-30,7.9,34,0.03,0.2,Culture Pond
Farm_Mien_Nam,29.45011711,30.88021469,107.8061905,164.058609,-24.22500229,17.17399979,Khu_2,2B7,42,2024-05-30,7.9,34,0.02,0.2,Culture Pond
Farm_Mien_Nam,29.45011711,30.88021469,107.8061905,164.058609,-24.22500229,17.17399979,Khu_2,2B7,42,2024-05-30,7.9,29,0.03,0.2,Culture Pond
Farm_Mien_Nam,29.45011711,30.88021469,107.8061905,164.058609,-24.22500229,17.17399979,Khu_2,2B7,42,2024-05-30,7.9,29,0.02,0.2,Culture Pond
Farm_Mien_Nam,29.45011711,30.88021469,107.8061905,164.058609,-24.22500229,17.17399979,Khu_2,2B7,42,2024-05-30,7.9,84,0.03,0.2,Culture Pond
Farm_Mien_Nam,29.45011711,30.88021469,107.8061905,164.058609,-24.22500229,17.17399979,Khu_2,2B7,42,2024-05-30,7.9,84,0.02,0.2,Culture Pond
Farm_Mien_Nam,29.45011711,30.88021469,107.8061905,164.058609,-24.22500229,17.17399979,Khu_2,2B7,42,2024-05-30,8.1,88,,0.2,Culture Pond
Farm_Mien_Nam,30.04229736,30.60174179,111.2293549,169.3908691,-20.21957016,17.19199944,Khu_2,2A2,43,2024-05-31,7.9,87,0.02,0.2,Culture Pond
Farm_Mien_Nam,30.39936829,30.54050636,105.9534683,161.3817596,-28.24473953,17.17399979,Khu_2,2B8,44,2024-06-01,7.7,135,0.01,0.3,Culture Pond
Farm_Mien_Nam,30.39936829,30.54050636,105.9534683,161.3817596,-28.24473953,17.17399979,Khu_2,2B8,44,2024-06-01,7.7,135,0.01,0.2,Culture Pond
Farm_Mien_Nam,30.39936829,30.54050636,105.9534683,161.3817596,-28.24473953,17.17399979,Khu_2,2B8,44,2024-06-01,7.7,143,0.01,0.3,Culture Pond
Farm_Mien_Nam,30.39936829,30.54050636,105.9534683,161.3817596,-28.24473953,17.17399979,Khu_2,2B8,44,2024-06-01,7.7,143,0.01,0.2,Culture Pond
Farm_Mien_Nam,30.39936829,30.54050636,105.9534683,161.3817596,-28.24473953,17.17399979,Khu_2,2B8,44,2024-06-01,7.8,135,0.01,0.3,Culture Pond
Farm_Mien_Nam,30.39936829,30.54050636,105.9534683,161.3817596,-28.24473953,17.17399979,Khu_2,2B8,44,2024-06-01,7.8,135,0.01,0.2,Culture Pond
Farm_Mien_Nam,30.39936829,30.54050636,105.9534683,161.3817596,-28.24473953,17.17399979,Khu_2,2B8,44,2024-06-01,7.8,143,0.01,0.3,Culture Pond
Farm_Mien_Nam,29.84646797,31.53116798,107.3182144,163.0323944,-16.07347107,17.16500092,Khu_2,2B7,41,2024-05-29,8.2,88,,0.2,Culture Pond
Farm_Mien_Nam,29.84646797,31.53116798,107.3182144,163.0323944,-16.07347107,17.16500092,Khu_2,2B7,41,2024-05-29,8.2,102,,0.2,Culture Pond
Farm_Mien_Nam,29.45050812,30.67719078,107.6323929,163.8810272,-16.0019455,17.17399979,Khu_2,2A4,42,2024-05-30,7.9,88,0.02,0.2,Culture Pond
Farm_Mien_Nam,30.29649734,30.46286583,89.0377655,135.6439209,-31.253582,17.15600014,Khu_2,2A1,44,2024-06-01,7.8,104,0.08,0.4,Culture Pond
Farm_Mien_Nam,30.29649734,30.46286583,89.0377655,135.6439209,-31.253582,17.15600014,Khu_2,2A1,44,2024-06-01,7.8,104,0.03,0.4,Culture Pond
Farm_Mien_Nam,30.29649734,30.46286583,89.0377655,135.6439209,-31.253582,17.15600014,Khu_2,2A1,44,2024-06-01,7.8,104,0.08,0.4,Culture Pond
Farm_Mien_Nam,30.29649734,30.46286583,89.0377655,135.6439209,-31.253582,17.15600014,Khu_2,2A1,44,2024-06-01,7.8,104,0.03,0.4,Culture Pond
Farm_Mien_Nam,30.29649734,30.46286583,89.0377655,135.6439209,-31.253582,17.15600014,Khu_2,2A1,44,2024-06-01,7.8,104,0.08,0.4,Culture Pond
Farm_Mien_Nam,30.29649734,30.46286583,89.0377655,135.6439209,-31.253582,17.15600014,Khu_2,2A1,44,2024-06-01,7.8,104,0.03,0.4,Culture Pond
Farm_Mien_Nam,30.29649734,30.46286583,89.0377655,135.6439209,-31.253582,17.15600014,Khu_2,2A1,44,2024-06-01,7.8,104,0.08,0.4,Culture Pond
Farm_Mien_Nam,30.29649734,30.46286583,89.0377655,135.6439209,-31.253582,17.15600014,Khu_2,2A1,44,2024-06-01,7.8,104,0.03,0.4,Culture Pond
Farm_Mien_Nam,30.29649734,30.46286583,89.0377655,135.6439209,-31.253582,17.15600014,Khu_2,2A1,44,2024-06-01,7.8,104,0.08,0.4,Culture Pond
Farm_Mien_Nam,30.29649734,30.46286583,89.0377655,135.6439209,-31.253582,17.15600014,Khu_2,2A1,44,2024-06-01,7.8,104,0.03,0.4,Culture Pond
Farm_Mien_Nam,30.29649734,30.46286583,89.0377655,135.6439209,-31.253582,17.15600014,Khu_2,2A1,44,2024-06-01,7.8,104,0.08,0.4,Culture Pond
Farm_Mien_Nam,30.29649734,30.46286583,89.0377655,135.6439209,-31.253582,17.15600014,Khu_2,2A1,44,2024-06-01,7.8,104,0.03,0.4,Culture Pond
Farm_Mien_Nam,30.29649734,30.46286583,89.0377655,135.6439209,-31.253582,17.15600014,Khu_2,2A1,44,2024-06-01,7.8,104,0.08,0.4,Culture Pond
Farm_Mien_Nam,30.29649734,30.46286583,89.0377655,135.6439209,-31.253582,17.15600014,Khu_2,2A1,44,2024-06-01,7.8,104,0.03,0.4,Culture Pond
Farm_Mien_Nam,30.29649734,30.46286583,89.0377655,135.6439209,-31.253582,17.15600014,Khu_2,2A1,44,2024-06-01,7.8,104,0.08,0.4,Culture Pond
Farm_Mien_Nam,30.29649734,30.46286583,89.0377655,135.6439209,-31.253582,17.15600014,Khu_2,2A1,44,2024-06-01,7.8,104,0.03,0.4,Culture Pond
Farm_Mien_Nam,30.29649734,30.46286583,89.0377655,135.6439209,-31.253582,17.15600014,Khu_2,2A1,44,2024-06-01,7.9,115,0.06,0.3,Culture Pond
Farm_Mien_Nam,30.29509926,30.63156891,106.1435242,161.6332092,-25.10715103,17.16500092,Khu_2,2A3,44,2024-06-01,7.8,103,0.01,0.3,Culture Pond
,,,,,,,Khu_2,2A3,45,2024-06-02,8,87,,0.2,Culture Pond
Farm_Mien_Nam,32.7001915,32.49571228,103.2127838,156.3750153,-24.63746643,17.19199944,Khu_2,2A2,48,2024-06-05,7.9,108,,0.2,Culture Pond
,,,,,,,Khu_2,2A2,49,2024-06-06,7.9,105,,0.3,Culture Pond
Farm_Mien_Nam,33.60736465,31.54838562,110.0056,167.1071167,-17.50159836,17.17399979,Khu_2,2A3,50,2024-06-07,7.7,110,,0.7,Culture Pond
Farm_Mien_Nam,33.79057312,31.72322464,102.856987,156.173233,-25.76280212,17.16500092,Khu_2,2A4,50,2024-06-07,7.9,127,0.03,0.5,Culture Pond
Farm_Mien_Nam,,32.44811249,103.4497604,156.7553101,276.8850098,17.26399994,Khu_2,2A5,12,2024-04-30,8.1,129,0.03,0.5,Culture Pond
Farm_Mien_Nam,,31.68264008,106.4819031,161.6950989,145.3208466,17.25499916,Khu_2,2A1,12,2024-04-30,8.1,125,0.05,0.3,Culture Pond
Farm_Mien_Nam,30.39936829,30.54050636,105.9534683,161.3817596,-28.24473953,17.17399979,Khu_2,2B8,44,2024-06-01,7.8,143,0.01,0.2,Culture Pond
,,,,,,,Khu_2,2A4,45,2024-06-02,8,84,0.04,0.2,Culture Pond
Farm_Mien_Nam,29.69726753,30.89567947,105.7061539,160.8562775,-26.7069397,17.20999908,Khu_2,2B8,42,2024-05-30,7.4,65,0.04,0.1,Culture Pond
Farm_Mien_Nam,29.69726753,30.89567947,105.7061539,160.8562775,-26.7069397,17.20999908,Khu_2,2B8,42,2024-05-30,7.4,65,0.01,0.1,Culture Pond
Farm_Mien_Nam,29.69726753,30.89567947,105.7061539,160.8562775,-26.7069397,17.20999908,Khu_2,2B8,42,2024-05-30,7.4,65,0.02,0.1,Culture Pond
Farm_Mien_Nam,29.69726753,30.89567947,105.7061539,160.8562775,-26.7069397,17.20999908,Khu_2,2B8,42,2024-05-30,7.4,88,0.04,0.1,Culture Pond
